Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,326.600,3.047,0.373,1.234,2.134,3.886,6.383,7.991,14.157,28.249,0.328
5,443.800,2.246,0.292,0.777,1.630,2.840,5.166,5.980,11.079,16.768,0.445
10,448.800,2.220,0.306,0.770,1.631,2.863,5.211,5.995,8.452,17.295,0.450
15,442.600,2.248,0.285,0.763,1.583,2.906,5.095,5.826,11.244,17.837,0.445
20,480.200,2.077,0.298,0.722,1.544,2.716,4.594,5.676,7.956,16.838,0.481
25,439.600,2.271,0.261,0.756,1.615,2.891,5.376,6.119,12.191,14.265,0.440
30,417.600,2.389,0.287,0.779,1.652,3.080,5.438,6.122,11.604,14.286,0.419
35,482.400,2.068,0.260,0.735,1.563,2.746,4.307,5.696,10.834,18.188,0.484
40,485.600,2.053,0.264,0.723,1.529,2.738,4.567,5.675,7.602,13.590,0.487
45,415.400,2.402,0.260,0.747,1.693,3.043,5.554,6.345,12.447,15.070,0.416
50,359.200,2.784,0.243,1.014,1.791,3.601,6.067,7.608,13.220,15.711,0.359
55,481.600,2.065,0.249,0.716,1.618,2.713,4.329,5.679,8.551,19.543,0.484
