Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.546,1.058,1.280,1.471,1.685,2.017,2.312,2.591,2.591,0.647
5,12.000,1.482,1.074,1.239,1.407,1.643,2.009,2.091,2.667,2.667,0.675
10,13.000,1.608,0.984,1.272,1.414,1.864,2.359,2.448,3.134,3.134,0.622
15,12.200,1.641,1.031,1.325,1.527,1.884,2.273,2.420,3.472,3.472,0.610
20,18.200,1.422,0.943,1.163,1.322,1.474,2.067,2.346,2.987,2.987,0.703
25,13.000,1.595,0.928,1.256,1.445,1.876,2.242,2.551,3.018,3.018,0.627
30,16.800,1.427,0.908,1.198,1.330,1.625,1.895,2.182,2.604,2.604,0.701
35,11.600,1.594,0.821,1.261,1.520,1.837,2.187,2.754,2.854,2.854,0.628
40,14.200,1.627,0.746,1.268,1.439,1.942,2.368,2.674,3.692,3.692,0.615
45,14.400,1.582,0.955,1.269,1.567,1.854,2.105,2.226,2.432,2.432,0.632
50,14.800,1.478,0.864,1.079,1.231,1.870,2.265,2.498,2.813,2.813,0.676
55,11.800,1.599,1.020,1.279,1.415,1.817,2.425,2.760,3.353,3.353,0.625
