Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.400,1.277,0.656,0.838,1.051,1.410,1.874,2.442,4.592,18.410,0.783
5,167.400,1.075,0.604,0.729,0.895,1.400,1.590,1.738,2.057,4.808,0.930
10,169.200,1.041,0.602,0.719,0.865,1.308,1.561,1.695,2.046,12.191,0.960
15,187.000,0.958,0.609,0.704,0.770,1.299,1.504,1.623,1.835,2.446,1.044
20,152.400,1.222,0.617,0.768,1.265,1.487,1.670,1.837,2.571,10.367,0.818
25,172.400,1.096,0.611,0.704,0.841,1.480,1.666,1.781,1.983,6.180,0.913
30,172.600,1.128,0.589,0.732,0.931,1.391,1.597,1.770,3.283,14.769,0.886
35,183.800,0.971,0.600,0.736,0.808,1.205,1.517,1.676,2.010,3.294,1.029
40,208.600,0.859,0.609,0.703,0.755,0.836,1.354,1.479,1.777,4.714,1.164
45,184.400,1.021,0.589,0.689,0.789,1.356,1.550,1.651,1.937,5.084,0.979
50,182.600,0.973,0.603,0.730,0.815,1.180,1.515,1.692,1.957,2.577,1.028
55,174.600,0.955,0.597,0.695,0.755,1.223,1.578,1.757,2.006,7.123,1.047
