Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,327,327.000,926,1278,2304,3037,3938,6252,7979,13745,18533
1,351,351.000,491,1082,1905,2837,3688,6180,7670,11997,16127
2,502,502.000,360,871,1294,1986,2706,3640,4790,6966,16524
3,371,371.000,355,898,1749,2680,3392,5792,7059,13153,16550
4,465,465.000,361,845,1609,2144,2805,3772,5823,9533,14034
5,392,392.000,357,859,1803,2529,3137,5529,6758,11968,13300
6,512,512.000,363,760,1495,1951,2687,3683,5591,6919,8391
7,456,456.000,349,790,1657,2180,2900,4631,6144,9229,18355
8,303,303.000,505,1373,2180,3286,4602,6781,7870,12999,18525
9,244,244.000,328,1107,2024,4079,3942,6317,7377,12188,295762
10,359,359.000,351,1310,1799,2776,3693,5905,6682,12637,12822
11,465,465.000,329,757,1621,2141,2809,4363,5821,10131,12178
12,432,432.000,297,818,1746,2308,2773,5322,6427,12945,14217
13,453,453.000,304,733,1651,2212,2689,5091,5915,12537,20610
14,288,288.000,526,1412,1931,3456,5133,7208,8886,13137,13436
15,310,310.000,339,1213,1808,3194,4550,6161,7172,12963,31766
16,294,294.000,671,1411,1827,3391,4939,6586,9748,12455,15911
17,366,366.000,278,1210,1909,2716,3658,5767,6585,12914,13849
18,418,418.000,299,736,1637,2380,2987,5375,5869,11474,13223
19,315,315.000,348,1316,1910,3163,4866,6326,7231,13313,14033
20,354,354.000,322,1231,1769,2822,4273,5671,6476,11459,12496
21,400,400.000,324,1172,1600,2488,3381,5572,6423,11351,12941
22,475,475.000,303,729,1593,2106,2668,4452,5796,12712,14878
23,423,423.000,311,887,1580,2347,3187,5282,5964,8385,13475
24,469,469.000,263,742,1478,2148,2726,5009,6091,10988,12922
25,503,503.000,292,705,1500,1963,2598,4304,5545,7001,14129
26,483,483.000,266,695,1570,2069,2643,4887,5727,12255,13519
27,497,497.000,270,676,1518,2003,2606,4908,5647,7174,13128
28,448,448.000,285,765,1656,2228,2703,4837,5703,11297,12990
29,504,504.000,310,716,1509,1975,2629,3834,5436,7470,12393
30,371,371.000,339,1091,1726,2693,4120,5697,6321,9279,12003
31,428,428.000,297,747,1733,2330,2834,5350,6155,8659,27185
32,506,506.000,303,708,1519,1968,2451,4247,5719,11478,14332
33,533,533.000,294,725,1523,1869,2592,3516,5030,6382,12585
34,376,376.000,296,1132,1733,2667,3633,5566,6516,11802,21999
35,562,562.000,289,686,1413,1767,2514,3133,4796,5791,12528
36,581,581.000,258,678,1213,1715,2431,3085,5361,5963,11305
37,602,602.000,274,662,1349,1656,2268,2952,3888,5991,13216
38,620,620.000,293,672,1462,1608,2298,2909,3195,5709,6236
39,609,609.000,287,673,1190,1637,2361,3014,3370,5809,6551
40,532,532.000,261,707,1545,1874,2452,3213,5588,7239,13015
41,377,377.000,310,1034,1691,2649,3489,5871,7070,12443,14335
42,462,462.000,283,737,1592,2163,2687,4528,5839,12493,14410
43,288,288.000,589,1414,2687,3467,5115,6518,7096,12724,14000
44,301,301.000,554,1298,2470,3309,4723,6166,6909,11851,19792
45,264,264.000,304,1154,1669,3783,4285,5797,6695,12171,263624
46,604,604.000,270,706,1484,1650,2386,2955,3219,5622,6933
47,498,498.000,298,720,1534,2001,2598,4435,5834,7206,12753
48,519,519.000,307,720,1467,1920,2584,3468,5657,8086,13445
49,490,490.000,305,711,1547,2036,2634,4754,5750,11072,12816
50,633,633.000,258,664,1118,1575,2353,2948,3173,5630,6149
51,440,440.000,272,875,1566,2269,3264,4716,5589,9546,10425
52,443,443.000,332,791,1621,2253,3033,4619,5952,10898,27254
53,477,477.000,299,725,1621,2097,2762,4498,5874,9384,14657
54,576,576.000,286,705,1609,1727,2520,3079,3476,5691,10687
55,576,576.000,287,709,1578,1732,2450,3078,3598,5679,7817
56,494,494.000,270,692,1427,2013,2657,4377,5596,11174,12845
57,552,552.000,250,685,1611,1807,2482,3137,5271,5993,11356
58,322,322.000,566,1304,1674,3106,4470,5872,6853,12093,13016
59,437,437.000,297,750,1622,2275,2786,5299,6545,12516,13622
