Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.465,0.937,1.210,1.375,1.665,1.934,2.096,2.609,2.609,0.683
5,20.800,1.302,0.872,1.095,1.209,1.360,1.790,2.015,2.485,2.891,0.768
10,17.600,1.406,0.858,1.102,1.299,1.546,1.986,2.193,2.956,2.956,0.711
15,16.600,1.398,0.899,1.142,1.303,1.519,1.936,2.100,2.891,2.891,0.715
20,20.400,1.253,0.806,1.108,1.227,1.372,1.563,1.662,2.237,2.270,0.798
25,18.800,1.279,0.852,1.137,1.299,1.361,1.571,1.641,2.353,2.353,0.782
30,23.000,1.266,0.755,1.098,1.195,1.364,1.561,1.802,2.232,2.584,0.790
35,17.600,1.397,0.667,1.149,1.309,1.588,2.013,2.130,2.876,2.876,0.716
40,20.200,1.249,0.748,1.068,1.219,1.355,1.522,1.715,2.087,2.098,0.801
45,19.800,1.274,0.882,1.118,1.217,1.362,1.553,1.890,2.144,2.144,0.785
50,18.800,1.309,0.698,1.080,1.177,1.328,1.580,1.952,6.700,6.700,0.764
55,19.400,1.309,0.975,1.164,1.252,1.407,1.598,1.687,2.309,2.309,0.764
