Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.480,0.928,1.236,1.384,1.600,1.937,2.143,2.648,2.648,0.676
5,19.800,1.269,0.773,1.120,1.231,1.367,1.603,1.829,2.463,2.463,0.788
10,16.400,1.271,0.902,1.083,1.231,1.369,1.628,1.793,2.303,2.303,0.787
15,14.800,1.421,0.849,1.151,1.327,1.563,1.720,1.976,5.652,5.652,0.704
20,17.200,1.246,0.812,1.066,1.239,1.378,1.617,1.635,2.226,2.226,0.803
25,17.400,1.269,0.798,1.074,1.194,1.364,1.743,2.032,2.153,2.153,0.788
30,18.000,1.266,0.773,1.121,1.230,1.346,1.627,1.770,2.043,2.043,0.790
35,18.000,1.333,0.854,1.091,1.224,1.473,1.907,2.107,3.672,3.672,0.750
40,23.200,1.214,0.802,1.053,1.178,1.326,1.445,1.652,1.893,2.073,0.824
45,20.200,1.280,0.781,1.098,1.197,1.394,1.619,1.930,2.397,2.522,0.781
50,18.000,1.358,0.858,1.115,1.296,1.558,1.795,2.091,2.342,2.342,0.736
55,23.000,1.227,0.918,1.052,1.207,1.298,1.465,1.813,1.988,2.199,0.815
