Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.400,1.211,0.611,0.769,0.929,1.404,1.812,2.354,4.826,20.380,0.826
5,208.400,0.889,0.591,0.684,0.750,0.905,1.317,1.504,2.091,8.146,1.125
10,205.400,0.877,0.581,0.698,0.771,0.920,1.299,1.442,1.773,9.161,1.140
15,230.600,0.789,0.566,0.656,0.700,0.778,1.193,1.356,1.601,5.623,1.268
20,230.000,0.825,0.584,0.652,0.700,0.791,1.277,1.383,1.682,16.180,1.213
25,238.600,0.772,0.585,0.657,0.696,0.761,0.868,1.259,1.613,13.696,1.295
30,234.200,0.797,0.582,0.657,0.699,0.780,1.182,1.364,1.706,14.146,1.255
35,227.600,0.781,0.562,0.641,0.678,0.744,1.217,1.336,1.567,9.351,1.281
40,232.600,0.790,0.569,0.657,0.697,0.779,1.239,1.364,1.623,1.948,1.267
45,258.200,0.733,0.576,0.643,0.678,0.729,0.851,1.164,1.496,4.345,1.364
50,219.600,0.864,0.596,0.691,0.751,0.863,1.298,1.537,1.941,8.388,1.157
55,247.600,0.814,0.588,0.681,0.717,0.788,1.264,1.377,1.632,2.838,1.229
