Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,8.277,5.644,6.123,7.014,9.270,13.514,14.161,20.808,20.808,0.121
5,17.000,8.796,5.484,5.850,7.084,11.683,12.865,13.720,14.794,14.794,0.114
10,15.200,10.210,5.367,5.950,11.653,13.274,13.834,14.493,15.932,15.932,0.098
15,16.200,8.230,5.317,5.741,6.239,11.381,12.284,13.108,17.397,17.397,0.122
20,14.600,10.052,5.463,5.897,11.213,11.984,13.519,16.390,24.155,24.155,0.099
25,16.600,9.114,5.287,5.649,10.904,11.736,13.367,13.907,16.074,16.074,0.110
30,14.600,9.266,5.404,5.839,10.725,11.940,12.975,13.433,15.082,15.082,0.108
35,16.600,9.043,5.392,5.845,6.205,12.797,13.457,13.663,14.701,14.701,0.111
40,14.800,9.317,5.355,5.782,10.512,11.597,12.987,13.510,14.230,14.230,0.107
45,15.200,10.624,5.222,10.659,11.325,12.708,13.654,15.128,16.131,16.131,0.094
50,15.200,8.615,5.312,5.935,6.700,12.578,12.965,13.215,13.596,13.596,0.116
55,13.000,8.193,5.325,5.540,5.975,11.138,13.037,13.853,14.817,14.817,0.122
