Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,1.073,0.351,0.471,0.727,1.279,2.098,2.533,7.819,7.819,0.932
5,15.000,0.678,0.338,0.386,0.578,0.765,0.899,1.038,6.764,6.764,1.476
10,14.600,0.825,0.300,0.366,0.604,0.786,0.948,1.253,13.789,13.789,1.213
15,13.800,0.630,0.287,0.508,0.634,0.758,0.813,0.934,2.386,2.386,1.586
20,18.400,0.467,0.248,0.326,0.361,0.579,0.783,0.905,1.271,1.271,2.143
25,15.400,0.675,0.302,0.337,0.544,0.738,0.861,0.903,10.268,10.268,1.481
30,15.600,0.669,0.288,0.395,0.629,0.736,0.800,0.964,4.780,4.780,1.496
35,18.000,0.586,0.281,0.339,0.618,0.723,0.829,0.861,2.053,2.053,1.707
40,13.600,0.468,0.268,0.322,0.413,0.606,0.676,0.755,0.965,0.965,2.139
45,14.200,0.569,0.288,0.345,0.476,0.676,0.757,0.819,4.056,4.056,1.758
50,17.200,0.494,0.276,0.321,0.353,0.433,0.652,0.784,7.511,7.511,2.024
55,18.200,0.384,0.279,0.302,0.318,0.387,0.648,0.700,0.968,0.968,2.604
