Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.000,1.537,1.051,1.231,1.412,1.612,2.068,2.241,5.135,5.135,0.651
5,21.200,1.242,0.830,1.073,1.225,1.342,1.477,1.609,1.880,3.482,0.805
10,20.200,1.327,0.885,1.091,1.234,1.419,1.857,2.044,2.225,2.261,0.754
15,20.200,1.270,0.754,1.075,1.210,1.364,1.577,1.711,2.627,2.976,0.787
20,19.600,1.226,0.773,1.093,1.209,1.344,1.455,1.594,2.339,2.339,0.816
25,22.000,1.216,0.705,1.047,1.184,1.307,1.477,1.695,2.076,2.119,0.822
30,23.000,1.262,0.755,1.116,1.253,1.365,1.481,1.690,2.095,2.133,0.792
35,24.200,1.188,0.854,1.040,1.167,1.266,1.420,1.475,2.154,2.202,0.842
40,18.200,1.256,0.703,1.098,1.257,1.392,1.508,1.651,1.802,1.802,0.796
45,21.400,1.218,0.874,1.106,1.226,1.327,1.437,1.452,1.553,1.555,0.821
50,19.800,1.223,0.900,1.046,1.184,1.332,1.528,1.591,1.932,1.932,0.818
55,18.600,1.296,0.882,1.122,1.231,1.371,1.618,1.850,2.476,2.476,0.771
