Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,184.600,3.275,1.235,2.307,2.893,3.760,5.172,6.195,8.394,19.361,0.305
5,192.600,3.205,1.013,2.154,2.808,3.720,5.322,6.213,7.538,22.765,0.312
10,203.800,3.179,1.082,2.106,2.749,3.484,5.406,6.347,9.133,11.993,0.315
15,209.800,3.030,1.109,2.040,2.670,3.319,5.202,6.001,7.118,12.185,0.330
20,227.400,2.841,1.046,2.041,2.556,3.079,4.636,5.670,6.842,8.137,0.352
25,216.400,2.980,0.921,2.029,2.591,3.223,5.313,6.082,7.247,11.845,0.336
30,236.400,2.672,0.991,2.010,2.486,3.001,3.604,4.966,6.764,8.220,0.374
35,245.600,2.618,1.013,1.945,2.413,2.956,3.495,5.050,6.454,9.397,0.382
40,234.200,2.667,0.926,1.978,2.453,2.992,3.708,4.992,6.452,10.420,0.375
45,194.200,3.311,1.394,2.302,2.896,3.857,5.381,5.977,8.068,28.641,0.302
50,258.200,2.462,1.076,1.961,2.391,2.877,3.200,3.409,4.977,13.929,0.406
55,224.000,2.775,1.135,1.998,2.559,3.053,4.397,5.442,6.408,9.555,0.360
