Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,161.200,1.233,0.637,0.823,0.998,1.357,1.731,2.248,4.913,18.005,0.811
5,178.800,1.079,0.622,0.739,0.853,1.430,1.614,1.802,2.232,5.642,0.927
10,139.600,1.392,0.600,1.235,1.374,1.555,1.708,1.819,2.672,5.524,0.718
15,133.000,1.378,0.614,1.115,1.405,1.584,1.754,1.863,2.437,13.616,0.726
20,178.800,1.122,0.610,0.744,0.976,1.455,1.611,1.748,2.014,5.868,0.891
25,134.600,1.267,0.606,0.876,1.371,1.559,1.723,1.800,2.047,3.153,0.789
30,177.200,1.048,0.581,0.680,0.809,1.436,1.598,1.750,1.989,11.653,0.954
35,165.800,1.080,0.595,0.679,0.920,1.449,1.640,1.785,2.126,3.065,0.926
40,200.800,0.906,0.590,0.669,0.722,0.969,1.560,1.669,1.963,2.848,1.104
45,144.400,1.092,0.568,0.686,1.100,1.464,1.602,1.746,1.940,2.613,0.915
50,195.400,0.886,0.590,0.677,0.735,0.950,1.361,1.512,2.000,3.965,1.129
55,151.800,1.177,0.581,0.725,1.231,1.463,1.657,1.805,2.888,7.783,0.850
