Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,253,253.000,976,1938,2882,3932,5146,8076,8988,16781,18714
1,381,381.000,463,1054,2051,2599,3176,4955,6811,12060,16233
2,391,391.000,478,968,1824,2549,3203,5240,6277,12040,17690
3,404,404.000,363,873,1793,2466,3047,5440,6367,14123,15721
4,411,411.000,366,893,1787,2426,3087,5281,6032,9182,14970
5,479,479.000,444,798,1374,2080,2785,4465,5699,9773,11956
6,296,296.000,675,1329,1778,3365,4670,6361,11432,13686,13839
7,330,330.000,341,809,1837,3022,3109,6413,9512,16161,50325
8,430,430.000,370,762,1668,2317,2816,4784,6122,14273,18407
9,317,317.000,417,1314,1803,3148,4697,6319,7891,14014,14970
10,356,356.000,339,1060,1839,2799,3739,5944,7228,12796,15797
11,343,343.000,351,1268,1792,2904,4141,5932,6953,12584,19621
12,615,615.000,323,681,1377,1621,2325,2898,3096,5821,11589
13,337,337.000,327,1300,1819,2961,4295,6427,7558,13449,14110
14,297,297.000,368,1335,2815,3369,4703,6198,11231,12824,13307
15,364,364.000,323,1259,1830,2755,3776,5876,6723,11444,13875
16,284,284.000,563,1380,1933,3510,5292,6906,7573,13310,13635
17,314,314.000,293,1400,2022,3151,4479,6226,7691,12090,14581
18,444,444.000,323,802,1631,2245,2924,4777,5823,11251,13978
19,504,504.000,262,729,1499,1979,2607,4058,5552,7342,13396
20,390,390.000,462,1031,1513,2550,3812,4910,5666,10012,11513
21,535,535.000,314,736,1560,1867,2521,3111,5560,6666,16028
22,503,503.000,284,719,1422,1980,2660,3964,5387,11469,12560
23,473,473.000,301,752,1657,2111,2824,3816,5791,11276,14368
24,354,354.000,316,1307,1974,2814,4173,5771,6584,11423,13342
25,404,404.000,286,1016,1753,2480,3157,5727,6541,7656,13457
26,277,277.000,745,1437,1852,3593,5276,6833,8139,14281,16029
27,412,412.000,289,766,1685,2434,2941,5683,6876,12240,13227
28,492,492.000,287,714,1391,2014,2665,4478,5683,7686,13035
29,572,572.000,255,678,1488,1748,2520,3075,4498,5817,8843
30,302,302.000,330,1303,2057,3312,4591,6393,8796,12703,14541
31,341,341.000,309,1188,2037,2913,4085,5932,7968,11581,12601
32,534,534.000,290,744,1448,1876,2592,3315,5177,7167,16262
33,433,433.000,275,780,1717,2293,2865,5174,6124,12789,15026
34,499,499.000,276,741,1406,1997,2696,4119,5639,8378,11778
35,409,409.000,299,746,1556,2440,2915,5698,6911,12821,20534
36,299,299.000,487,1385,1704,3344,4826,6570,11040,12926,13148
37,470,470.000,293,776,1533,2119,2835,4476,5592,9463,11935
38,436,436.000,280,755,1721,2288,2841,5471,6540,11175,13692
39,327,327.000,326,1287,1643,3054,4613,6199,7264,11730,13707
40,447,447.000,270,751,1500,2230,2978,5182,5817,10940,13617
41,408,408.000,303,972,1621,2444,2901,5500,6333,12808,13943
42,301,301.000,322,1477,2082,3326,4708,6732,8212,13550,15875
43,313,313.000,302,1261,2084,3180,4062,6707,9569,13219,17495
44,344,344.000,289,1229,1562,2899,4203,5841,6301,11843,12487
45,499,499.000,294,784,1528,2000,2654,3981,5330,8484,13591
46,548,548.000,268,699,1505,1822,2583,3202,5385,6492,13372
47,312,312.000,438,1285,1916,3193,4607,6121,6834,12380,13536
48,378,378.000,293,1152,1646,2643,3790,5586,6485,11328,12269
49,327,327.000,291,1329,1908,3087,4492,6710,7542,12915,15976
50,449,449.000,292,757,1422,2192,2935,4808,5768,10764,13923
51,424,424.000,280,779,1628,2357,2919,5864,6743,12850,21199
52,300,300.000,328,1369,2635,3336,4761,6563,7998,12375,14567
53,286,286.000,512,1330,3007,3474,5062,6526,7474,11865,13410
54,422,422.000,283,1076,1485,2366,3109,5296,5837,10761,12155
55,370,370.000,288,926,1790,2701,3617,5809,6810,12894,14095
56,325,325.000,353,1115,1853,3075,4436,6423,7929,12885,15931
57,415,415.000,317,941,1694,2397,3146,5137,5890,11029,13208
58,507,507.000,256,739,1612,1970,2582,3977,5529,6995,17072
59,337,337.000,318,1322,1730,2952,4334,6039,7087,12521,14747
