Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,227,227.000,1280,1805,3110,4390,6122,8443,12726,14906,18537
1,305,305.000,543,1392,2125,3252,4630,6810,8036,13371,15496
2,514,514.000,377,803,1461,1937,2684,3411,5583,6457,18124
3,438,438.000,365,795,1564,2277,2902,4987,6134,13109,18592
4,508,508.000,338,764,1579,1958,2597,3482,5677,6809,15877
5,480,480.000,306,755,1559,2072,2802,4534,5659,9206,12020
6,471,471.000,304,719,1545,2116,2603,4859,5739,11403,12715
7,317,317.000,480,1337,1960,3155,4557,6362,7191,13671,18110
8,308,308.000,346,1384,2322,3229,4808,6244,7207,12609,14714
9,488,488.000,318,800,1670,2037,2716,3654,5224,6776,12046
10,408,408.000,326,888,1603,2441,3028,5272,6548,12480,14314
11,351,351.000,352,1221,1714,2840,4101,5932,6949,13009,24437
12,406,406.000,322,1040,1794,2461,3309,5227,5809,8736,13027
13,466,466.000,318,751,1580,2124,2803,4779,5719,8914,14978
14,511,511.000,322,701,1465,1952,2676,3788,5508,6966,13025
15,462,462.000,312,749,1478,2141,2871,4706,5795,8466,12597
16,406,406.000,305,785,1776,2461,3096,5556,6320,12110,13230
17,513,513.000,311,702,1336,1940,2589,3527,5677,9017,15899
18,528,528.000,274,712,1576,1886,2577,3133,5177,7417,13049
19,388,388.000,308,1114,1637,2580,3616,5607,6392,12378,12596
20,457,457.000,299,747,1529,2178,2730,4929,5668,11172,11697
21,487,487.000,280,718,1574,2048,2661,4306,5442,11085,13082
22,529,529.000,272,698,1547,1883,2581,3334,5487,6473,16332
23,525,525.000,314,729,1562,1901,2587,3368,5578,6813,13349
24,523,523.000,316,730,1496,1907,2669,3320,5400,6979,12415
25,592,592.000,272,727,1328,1681,2421,3018,3331,6482,8207
26,491,491.000,279,731,1573,2033,2547,4218,5624,12335,13142
27,457,457.000,300,717,1600,2179,2589,5362,6015,9730,18680
28,308,308.000,394,1393,1921,3245,5142,6764,7610,13238,15192
29,582,582.000,298,684,1474,1713,2486,3090,3702,5799,6275
30,540,540.000,306,734,1582,1843,2603,3186,5602,6197,13042
31,522,522.000,283,719,1444,1910,2704,3948,5339,6220,9973
32,506,506.000,258,688,1351,1970,2620,4981,5641,6665,10951
33,539,539.000,305,756,1312,1852,2611,3351,5163,7195,7970
34,505,505.000,319,735,1545,1972,2637,3691,5512,6505,24947
35,511,511.000,310,735,1608,1957,2652,3392,5484,7362,13964
36,501,501.000,296,706,1473,1981,2766,3857,5507,6458,11821
37,431,431.000,277,770,1632,2314,3040,5250,5989,11844,12423
38,538,538.000,269,697,1507,1855,2562,3320,5290,6123,13278
39,566,566.000,289,696,1319,1766,2461,3092,5411,6342,12868
40,497,497.000,275,727,1653,2001,2550,3767,5527,11298,12121
41,548,548.000,281,711,1441,1821,2497,3500,5376,6330,7221
42,561,561.000,264,686,1491,1775,2531,3118,5359,5985,13161
43,553,553.000,272,701,1488,1803,2500,3147,5265,6201,16862
44,615,615.000,300,702,1101,1619,2300,3038,3355,5626,5870
45,493,493.000,283,713,1537,2025,2713,4465,5661,11234,15149
46,549,549.000,295,704,1503,1821,2423,3195,5355,7295,12869
47,540,540.000,297,724,1524,1850,2478,3133,5463,6812,13094
48,586,586.000,280,724,1127,1693,2480,3083,4052,5924,12354
49,579,579.000,291,709,1338,1723,2465,3056,3821,5937,12822
50,607,607.000,261,698,1141,1641,2330,2961,3419,5752,6444
51,446,446.000,282,760,1652,2240,2733,5296,5844,11306,18417
52,324,324.000,451,1180,2849,3078,4253,5506,9118,10815,12372
53,510,510.000,295,711,1693,1970,2726,3594,5219,7999,14092
54,364,364.000,284,846,1775,2715,3060,5970,7180,14580,17654
55,509,509.000,278,733,1348,1958,2573,3988,5756,7598,12979
56,478,478.000,306,761,1574,2091,2665,4682,5919,8259,14960
57,572,572.000,297,712,1435,1743,2401,3134,4783,6484,12510
58,560,560.000,274,701,1485,1783,2540,3127,4945,6986,13443
59,436,436.000,290,758,1704,2269,2843,5371,5959,8602,12582
