Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.246,0.321,0.607,1.164,1.634,2.291,2.637,3.583,3.583,0.803
5,16.600,0.666,0.335,0.401,0.649,0.783,0.911,1.195,2.446,2.446,1.501
10,13.800,0.635,0.319,0.371,0.497,0.784,0.868,1.001,3.235,3.235,1.575
15,11.000,0.826,0.317,0.373,0.679,0.779,0.864,2.195,8.925,8.925,1.211
20,12.400,0.619,0.261,0.462,0.609,0.761,0.823,0.887,1.700,1.700,1.615
25,11.600,0.639,0.297,0.395,0.678,0.736,0.849,0.953,2.440,2.440,1.566
30,12.200,0.884,0.315,0.605,0.670,0.775,0.831,1.033,12.986,12.986,1.131
35,16.200,0.593,0.276,0.365,0.602,0.767,0.810,0.882,2.729,2.729,1.686
40,14.800,0.675,0.277,0.500,0.627,0.752,0.806,0.872,4.464,4.464,1.483
45,14.000,0.540,0.250,0.325,0.555,0.748,0.804,0.827,1.058,1.058,1.852
50,19.000,0.457,0.291,0.332,0.401,0.562,0.648,0.776,1.050,1.050,2.187
55,15.400,0.637,0.262,0.333,0.539,0.692,0.785,0.894,9.265,9.265,1.570
