Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,1.539,0.878,1.198,1.360,1.787,2.053,2.253,5.527,5.527,0.650
5,13.000,1.522,0.889,1.231,1.503,1.751,2.101,2.193,2.400,2.400,0.657
10,15.800,1.417,0.822,1.195,1.384,1.591,1.901,2.091,2.305,2.305,0.705
15,11.000,1.643,1.059,1.299,1.548,1.866,2.054,2.345,3.409,3.409,0.609
20,15.800,1.514,0.778,1.213,1.539,1.671,2.041,2.297,2.586,2.586,0.661
25,11.200,1.688,0.961,1.281,1.545,1.915,2.184,2.320,5.127,5.127,0.592
30,16.400,1.513,0.961,1.308,1.489,1.679,1.888,2.018,2.429,2.429,0.661
35,17.600,1.409,0.930,1.195,1.328,1.591,1.846,2.012,2.152,2.152,0.710
40,15.400,1.496,0.876,1.164,1.383,1.663,2.162,2.573,3.265,3.265,0.669
45,14.400,1.471,0.899,1.239,1.390,1.674,1.963,2.209,2.320,2.320,0.680
50,11.400,1.788,0.963,1.234,1.373,1.809,2.436,4.870,10.212,10.212,0.559
55,17.200,1.448,0.865,1.203,1.353,1.537,1.974,2.276,2.912,2.912,0.691
