Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,363,363.000,683,1142,2101,2737,3561,4766,7370,13145,18652
1,456,456.000,509,946,2020,2181,2951,3671,6233,7213,8752
2,412,412.000,422,892,1721,2420,3099,5106,6173,12419,22766
3,523,523.000,335,789,1441,1905,2632,3310,5251,6454,12233
4,452,452.000,332,762,1519,2175,2760,5152,6067,11415,13931
5,546,546.000,336,732,1360,1819,2476,3176,4729,6243,11650
6,498,498.000,352,703,1394,2009,2592,4785,5744,11803,17252
7,606,606.000,327,693,1269,1635,2302,2981,3222,5796,6359
8,566,566.000,308,715,1422,1758,2461,3126,4395,5987,6792
9,520,520.000,289,711,1442,1917,2606,3404,5622,7269,16521
10,421,421.000,313,873,1663,2368,3115,5147,5819,10371,17384
11,424,424.000,325,803,1731,2348,3013,5146,5916,11320,18408
12,611,611.000,300,680,1175,1631,2411,2988,3261,5699,6307
13,512,512.000,276,747,1564,1946,2680,3327,5526,7236,13121
14,562,562.000,306,731,1435,1769,2429,3129,3544,6132,17558
15,475,475.000,321,726,1683,2098,2717,4278,5738,11109,14209
16,556,556.000,306,712,1413,1810,2562,3195,5186,5885,14805
17,510,510.000,319,736,1562,1936,2645,3279,5473,9107,12233
18,540,540.000,290,721,1347,1846,2493,3243,5481,7323,12618
19,545,545.000,289,694,1509,1825,2476,3157,5374,6796,20534
20,544,544.000,292,721,1566,1833,2580,3205,4805,6168,13926
21,568,568.000,306,716,1576,1757,2492,3090,3885,5820,10860
22,537,537.000,268,713,1393,1844,2531,3270,5584,6356,13529
23,598,598.000,278,694,1146,1671,2436,3025,3402,6067,7269
24,469,469.000,264,716,1490,2116,2686,4939,5676,11177,20142
25,613,613.000,270,678,1185,1634,2228,2925,3888,5917,12951
26,590,590.000,287,669,1290,1685,2453,3030,5299,5806,5899
27,593,593.000,238,686,1558,1676,2367,2953,3326,5748,13406
28,578,578.000,289,699,1453,1724,2405,3109,5411,5884,6527
29,444,444.000,251,743,1661,2252,2979,5307,5801,11996,15701
30,530,530.000,275,679,1540,1886,2441,3144,5380,11431,14009
31,543,543.000,264,735,1636,1832,2602,3160,5268,5871,6550
32,439,439.000,268,727,1669,2273,2888,5309,6155,12323,16928
33,419,419.000,287,745,1651,2385,3041,5572,6269,12032,13581
34,392,392.000,303,1004,1836,2536,3392,5340,6345,11190,14663
35,534,534.000,278,713,1649,1869,2522,3376,5412,6376,12292
36,575,575.000,279,702,1422,1736,2456,3183,4416,6038,12564
37,401,401.000,298,1032,1503,2481,3431,5404,6127,11195,13675
38,553,553.000,270,713,1549,1810,2490,3193,5316,6228,13194
39,513,513.000,292,739,1580,1937,2596,3393,5475,6881,12656
40,513,513.000,276,696,1559,1947,2621,3842,5480,6391,11482
41,498,498.000,281,718,1737,1999,2724,3390,5627,9285,12152
42,660,660.000,276,659,897,1512,2227,2818,3174,5728,6184
43,619,619.000,252,662,1074,1610,2390,2956,3473,5671,5813
44,466,466.000,278,762,1468,2143,2700,5188,5887,10905,12964
45,611,611.000,281,666,1223,1628,2297,2955,3742,5995,8751
46,595,595.000,275,678,1491,1675,2449,3006,3319,5866,8609
47,602,602.000,285,670,1467,1654,2340,2936,3301,5822,7423
48,497,497.000,277,697,1568,2007,2744,4093,5584,9192,13344
49,553,553.000,298,714,1531,1804,2461,3189,5474,6329,12476
50,517,517.000,279,719,1583,1931,2532,3244,5606,7211,23732
51,574,574.000,297,712,1410,1733,2544,3129,3580,6011,6988
52,257,257.000,529,1613,2890,3884,5725,7583,9066,15042,16003
53,371,371.000,263,879,1850,2691,3784,5587,6961,13246,19926
54,501,501.000,257,706,1465,1988,2679,3795,6028,7500,13131
55,563,563.000,249,698,1517,1773,2547,3189,3779,6270,9930
56,591,591.000,261,701,1207,1690,2456,3104,4437,5937,10757
57,541,541.000,284,729,1555,1836,2452,3153,5263,6808,12917
58,524,524.000,317,744,1571,1907,2537,3366,5412,6975,12540
59,544,544.000,291,716,1311,1825,2581,3397,5514,6161,10209
