Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,8.644,5.628,6.179,6.816,11.013,14.113,15.987,22.575,22.575,0.116
5,22.600,6.769,5.421,5.661,5.863,6.269,11.052,11.947,14.561,16.956,0.148
10,21.600,6.414,5.062,5.477,5.657,5.879,8.819,12.194,13.582,17.942,0.156
15,17.000,5.970,5.166,5.426,5.612,5.733,5.985,9.750,14.221,14.221,0.168
20,23.600,6.178,5.245,5.522,5.667,5.827,6.878,11.393,11.817,13.277,0.162
25,20.400,6.968,5.244,5.527,5.739,6.193,11.614,12.064,14.332,16.955,0.144
30,21.600,6.285,5.140,5.485,5.619,5.830,8.627,11.830,12.787,14.300,0.159
35,23.400,6.063,4.987,5.495,5.683,5.827,6.874,10.048,12.496,12.665,0.165
40,24.800,6.738,5.291,5.568,5.771,6.259,11.488,11.700,12.957,13.154,0.148
45,24.200,6.569,5.246,5.543,5.739,5.918,11.257,11.573,12.930,13.572,0.152
50,15.600,7.925,5.304,5.612,5.855,9.919,12.025,14.084,19.946,19.946,0.126
55,19.200,6.023,5.193,5.426,5.526,5.707,6.254,10.992,14.440,14.440,0.166
