Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,169.400,3.672,1.099,2.510,3.275,4.391,5.733,6.644,8.905,19.543,0.272
5,195.600,3.198,1.285,2.195,2.872,3.807,5.224,5.909,6.820,10.506,0.313
10,187.400,3.467,0.955,2.296,3.019,4.438,5.816,6.317,7.431,10.084,0.288
15,178.800,3.483,1.010,2.325,3.107,4.465,5.678,6.150,7.317,13.221,0.287
20,212.400,3.207,1.452,2.029,2.632,3.211,5.032,6.135,7.499,253.034,0.312
25,188.600,3.426,1.067,2.219,2.982,4.408,5.791,6.434,7.639,13.812,0.292
30,222.200,2.869,1.213,2.021,2.604,3.155,4.581,5.706,7.397,12.453,0.349
35,217.400,2.917,1.379,2.046,2.648,3.249,4.548,5.550,7.131,9.803,0.343
40,206.800,3.217,1.051,2.160,2.818,3.615,5.646,6.394,7.532,8.847,0.311
45,199.400,3.167,1.159,2.108,2.678,3.482,5.788,6.640,7.778,9.034,0.316
50,201.600,3.192,0.982,2.230,2.841,3.511,5.316,6.160,8.531,16.020,0.313
55,242.800,2.747,1.114,1.985,2.524,3.047,3.954,5.478,6.923,8.950,0.364
