Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,178.800,3.335,1.457,2.329,2.934,3.746,5.268,6.006,9.000,23.511,0.300
5,239.400,2.688,1.273,1.945,2.434,2.918,3.764,5.523,7.256,15.261,0.372
10,196.800,3.260,1.121,2.128,2.883,3.860,5.410,6.179,7.769,15.866,0.307
15,248.400,2.538,0.939,1.897,2.361,2.842,3.236,4.549,6.484,17.335,0.394
20,228.000,2.886,1.089,1.989,2.579,3.120,4.955,5.677,6.836,16.205,0.347
25,221.600,2.964,1.024,2.048,2.611,3.193,5.077,6.047,7.432,17.850,0.337
30,204.800,3.056,1.113,2.089,2.678,3.507,5.267,5.931,7.219,10.389,0.327
35,238.000,2.692,0.916,2.008,2.521,2.999,3.883,4.877,6.228,14.876,0.371
40,239.000,2.671,1.059,1.962,2.489,2.991,3.781,5.247,6.450,11.705,0.374
45,231.200,2.745,0.893,1.922,2.431,2.995,4.612,5.544,7.047,8.497,0.364
50,223.600,2.883,0.961,2.029,2.557,3.113,4.612,6.013,7.509,16.810,0.347
55,201.200,3.155,1.014,2.118,2.739,3.673,5.575,6.217,7.404,8.694,0.317
