Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,8.337,5.465,6.115,7.025,10.763,13.102,13.812,20.354,20.354,0.120
5,22.000,6.251,5.343,5.725,5.824,6.088,6.597,9.782,13.216,14.525,0.160
10,18.800,7.335,5.250,5.568,5.826,8.302,11.679,13.404,16.517,16.517,0.136
15,18.200,7.113,5.147,5.461,5.633,8.522,11.923,12.240,15.140,15.140,0.141
20,19.800,6.669,5.191,5.446,5.619,5.863,11.309,12.364,14.099,14.099,0.150
25,18.000,6.916,5.369,5.564,5.753,5.998,12.145,13.792,17.160,17.160,0.145
30,19.800,6.739,5.199,5.479,5.637,5.995,12.145,13.044,17.888,17.888,0.148
35,25.000,6.187,5.004,5.399,5.519,5.735,10.749,11.726,13.086,14.700,0.162
40,18.000,7.228,5.164,5.401,5.635,10.911,12.051,12.545,13.151,13.151,0.138
45,22.600,5.876,5.008,5.437,5.575,5.740,6.193,6.627,12.206,12.930,0.170
50,16.800,7.240,5.225,5.482,5.718,8.415,12.977,13.363,14.995,14.995,0.138
55,21.200,5.930,5.065,5.374,5.487,5.687,5.981,10.715,13.850,16.250,0.169
