Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,154.200,4.010,1.454,2.670,3.485,4.680,6.452,7.851,10.308,26.093,0.249
5,173.200,3.792,1.119,2.420,3.263,4.705,6.591,7.478,9.999,11.451,0.264
10,162.800,3.855,1.048,2.293,3.002,4.615,6.570,8.127,17.916,21.414,0.259
15,160.000,4.080,1.439,2.513,3.571,5.303,6.794,7.850,9.929,15.562,0.245
20,145.800,4.450,1.498,2.700,3.817,6.006,7.361,8.240,10.451,39.102,0.225
25,179.400,3.663,1.401,2.293,3.018,4.552,6.582,7.473,9.675,14.002,0.273
30,183.600,3.613,1.495,2.352,3.034,4.179,6.340,7.491,9.427,18.312,0.277
35,163.800,4.040,1.200,2.553,3.393,4.936,6.967,8.058,9.719,63.547,0.248
40,186.400,3.348,1.390,2.447,3.031,3.664,4.386,6.383,9.759,21.800,0.299
45,182.600,3.514,1.555,2.700,3.320,3.904,4.376,5.393,8.889,42.721,0.285
50,178.000,3.675,1.901,2.613,3.278,3.969,5.590,7.947,10.391,11.659,0.272
55,162.800,3.852,1.385,2.694,3.433,4.238,6.212,7.893,10.380,11.389,0.260
