Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,326,326.000,600,1207,2260,3048,3660,5646,8253,14563,21069
1,494,494.000,434,890,1368,2015,2802,3595,5595,7291,8887
2,382,382.000,360,1053,1698,2611,3588,5638,6388,12593,16536
3,393,393.000,373,873,1581,2531,2892,5793,6960,13000,14124
4,489,489.000,326,748,1564,2038,2559,3869,5492,11105,23511
5,620,620.000,327,700,1080,1605,2323,2899,3240,5698,5926
6,596,596.000,337,700,1528,1671,2350,2940,3574,5805,6156
7,593,593.000,321,703,1487,1681,2373,2925,3194,5876,11145
8,422,422.000,294,797,1557,2359,2948,5644,6299,11852,12655
9,441,441.000,332,762,1591,2256,2864,5298,6457,12242,15261
10,389,389.000,324,996,1898,2566,3415,5410,5970,11986,13281
11,386,386.000,317,925,1678,2566,3244,5642,6265,12607,25019
12,385,385.000,351,1050,1587,2589,3666,5258,6293,11158,12319
13,514,514.000,308,719,1341,1937,2581,3432,5597,7329,15866
14,522,522.000,319,740,1458,1909,2601,3329,5440,8201,13669
15,518,518.000,305,733,1562,1924,2441,3605,5520,6748,13453
16,515,515.000,312,719,1592,1931,2582,3705,5460,7157,13089
17,614,614.000,286,674,1000,1623,2372,2931,3776,5833,7231
18,497,497.000,303,692,1572,2015,2515,4489,5725,11710,17335
19,612,612.000,279,675,1296,1625,2369,2950,3474,5524,5733
20,381,381.000,307,1196,1613,2620,3714,5525,6225,11593,16205
21,419,419.000,264,808,1568,2380,3167,5385,5814,7271,21609
22,563,563.000,287,727,1496,1768,2464,3045,3560,6234,13731
23,530,530.000,290,689,1607,1882,2579,3179,5306,6377,12172
24,601,601.000,286,695,1465,1662,2306,3019,3387,5828,11737
25,577,577.000,276,683,1502,1723,2453,3072,3414,5909,17850
26,536,536.000,297,715,1533,1862,2609,3206,5216,7005,12896
27,474,474.000,286,748,1604,2115,2676,4460,5687,11340,16063
28,348,348.000,298,1262,2218,2855,4396,5882,6239,7686,22475
29,422,422.000,272,733,1690,2362,2898,5176,6647,12695,22596
30,434,434.000,297,782,1629,2300,2944,5423,6030,10794,12471
31,440,440.000,309,818,1586,2263,2899,4980,5851,10389,13141
32,489,489.000,284,731,1535,2042,2806,4262,5678,8367,11642
33,545,545.000,282,676,1323,1827,2419,3852,5326,7069,12172
34,431,431.000,283,722,1591,2317,2954,5473,5999,11213,12931
35,585,585.000,261,688,1456,1704,2476,3049,3566,5835,6065
36,525,525.000,286,699,1520,1897,2572,3484,5257,6826,14876
37,438,438.000,289,728,1737,2277,2962,5015,5778,11376,12291
38,583,583.000,264,704,1311,1713,2515,3081,3481,5702,9157
39,502,502.000,282,715,1402,1987,2577,4231,5443,10732,11492
40,464,464.000,282,772,1465,2147,2815,5040,5613,7287,10951
41,595,595.000,266,656,1514,1676,2438,3029,3226,5698,5887
42,595,595.000,283,656,1213,1679,2408,3137,5203,5831,11705
43,516,516.000,269,711,1416,1931,2602,3544,5387,6777,12545
44,521,521.000,274,704,1560,1912,2633,3318,5550,6176,11801
45,519,519.000,281,708,1476,1924,2521,3597,5450,11645,13022
46,512,512.000,244,689,1406,1945,2612,4371,5497,6410,7736
47,503,503.000,262,675,1374,1983,2518,4591,5494,10773,12112
48,544,544.000,306,691,1450,1835,2510,3799,5237,6213,11353
49,586,586.000,291,657,1459,1702,2276,2940,5349,6528,8083
50,546,546.000,266,665,1357,1825,2488,3601,5315,7149,11756
51,451,451.000,256,715,1543,2211,2827,5270,6086,8754,15102
52,589,589.000,284,706,1092,1692,2440,3100,3459,5941,16810
53,579,579.000,245,707,1488,1727,2462,3111,4848,6108,6631
54,396,396.000,259,815,1745,2514,3220,6056,6983,12746,14446
55,473,473.000,299,749,1631,2122,2693,4745,5841,12954,14484
56,390,390.000,302,1005,1612,2543,3549,5577,6391,12093,12719
57,419,419.000,312,837,1630,2380,2997,5458,6251,11285,13078
58,546,546.000,276,715,1503,1821,2515,3247,5453,6790,7475
59,403,403.000,250,938,1852,2469,3195,5434,6031,11857,13493
