Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,8.846,5.530,5.993,6.618,12.509,14.571,15.636,20.255,20.255,0.113
5,19.200,7.914,5.447,5.947,6.217,9.678,12.362,12.676,30.528,30.528,0.126
10,19.400,6.706,5.258,5.626,5.765,6.103,11.496,12.778,16.167,16.167,0.149
15,23.400,5.870,5.122,5.465,5.616,5.814,6.500,6.698,13.189,14.309,0.170
20,25.600,5.929,5.099,5.496,5.620,5.783,6.174,6.744,12.839,13.968,0.169
25,18.600,7.172,5.261,5.630,5.968,7.303,11.097,11.828,25.158,25.158,0.139
30,20.600,6.454,5.189,5.511,5.654,5.931,9.383,10.974,14.094,18.622,0.155
35,23.000,6.239,5.256,5.466,5.658,5.834,6.394,11.693,16.449,18.760,0.160
40,22.400,6.198,5.162,5.486,5.663,5.831,6.124,6.692,12.953,42.250,0.161
45,22.600,6.162,5.219,5.465,5.640,5.836,8.235,11.154,12.639,12.791,0.162
50,22.600,6.699,5.175,5.556,5.794,6.580,9.977,10.890,16.925,17.072,0.149
55,23.000,5.796,5.030,5.395,5.493,5.638,5.852,8.335,11.898,12.536,0.173
