Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,235,235.000,1165,1812,2491,4235,5529,8502,11887,17877,25594
1,467,467.000,486,968,1406,2123,2946,3734,4644,7680,8559
2,506,506.000,324,825,1741,1971,2569,3318,5221,6905,13764
3,479,479.000,329,782,1645,2083,2716,4086,5755,8168,25062
4,523,523.000,282,767,1346,1898,2541,3623,5706,6428,11289
5,463,463.000,294,733,1662,2157,2621,4416,5781,13289,19120
6,551,551.000,314,727,1390,1804,2456,3177,5474,6528,12082
7,459,459.000,270,760,1680,2168,2884,4819,5760,9245,17071
8,512,512.000,282,708,1338,1944,2539,4269,5637,9585,12444
9,329,329.000,283,1392,1814,3044,4237,6259,7527,13820,17577
10,544,544.000,273,708,1346,1821,2541,3235,5487,6571,12290
11,393,393.000,276,882,1735,2536,3572,5573,5918,11612,11859
12,464,464.000,282,783,1513,2148,2890,4843,5684,7797,12788
13,516,516.000,251,712,1552,1924,2638,3640,5422,6562,12802
14,405,405.000,267,845,1559,2461,3137,5501,6487,11647,15140
15,507,507.000,258,717,1570,1970,2625,3456,5609,6984,12773
16,433,433.000,231,774,1563,2293,2928,5446,6287,9406,12858
17,599,599.000,212,689,1310,1665,2427,3051,3407,5889,11366
18,495,495.000,275,750,1772,2013,2766,3337,5713,6857,15737
19,470,470.000,252,751,1601,2118,2788,5224,5897,9555,13636
20,566,566.000,225,698,1431,1760,2532,3097,4987,6272,11016
21,577,577.000,256,769,1164,1726,2448,3177,3488,6005,7378
22,532,532.000,244,751,1644,1874,2629,3240,5413,6346,14741
23,468,468.000,265,739,1528,2133,2721,5196,5911,10774,12730
24,561,561.000,242,726,1524,1777,2411,3097,4483,7332,16728
25,466,466.000,242,740,1601,2134,2605,4929,6097,12008,18845
26,468,468.000,262,780,1782,2130,2693,3523,5948,9510,16929
27,507,507.000,230,750,1492,1970,2757,3983,5699,6495,12114
28,349,349.000,258,1255,1561,2857,4438,5893,6488,11374,12667
29,496,496.000,262,746,1401,2009,2620,4020,5645,11253,11799
30,559,559.000,235,745,1610,1782,2597,3128,3777,5809,6508
31,528,528.000,251,737,1475,1887,2529,3228,5513,8643,11977
32,440,440.000,262,772,1613,2270,2964,5246,6034,11073,12125
33,538,538.000,237,711,1465,1856,2576,3206,5514,6022,12242
34,554,554.000,232,716,1507,1797,2571,3194,4601,5845,10490
35,566,566.000,245,720,1290,1759,2510,3221,5033,5777,11102
36,544,544.000,249,714,1543,1833,2489,3240,5500,6516,12803
37,598,598.000,241,707,1360,1669,2398,3052,3284,5857,5961
38,614,614.000,207,712,1367,1624,2439,2980,3176,5648,8074
39,547,547.000,240,691,1334,1823,2508,3292,5218,7414,12479
40,544,544.000,256,691,1533,1828,2549,3085,5001,6823,12425
41,419,419.000,289,752,1540,2385,3159,5506,6059,11281,12433
42,509,509.000,226,713,1343,1957,2651,4565,5389,6493,11277
43,533,533.000,203,677,1553,1870,2480,3192,5390,7079,13797
44,493,493.000,239,671,1584,2023,2615,5161,5677,7107,11654
45,501,501.000,226,696,1527,1991,2640,4343,5438,6337,11271
46,574,574.000,236,733,1538,1736,2473,3099,3560,6027,6840
47,558,558.000,213,705,1389,1797,2475,3119,5351,5987,11756
48,611,611.000,240,675,1273,1623,2366,2960,3436,5695,6604
49,569,569.000,243,672,1514,1750,2431,3110,5260,5627,11218
50,616,616.000,203,669,1256,1619,2449,2970,3143,5617,6170
51,557,557.000,248,693,1610,1791,2502,3044,5236,6487,10904
52,548,548.000,237,719,1402,1817,2596,3408,4997,6132,8873
53,401,401.000,260,924,1764,2487,3100,5517,6453,12858,14076
54,424,424.000,239,844,1685,2353,3152,5092,5752,11060,12664
55,511,511.000,292,705,1536,1949,2735,3625,5442,6076,12342
56,495,495.000,299,750,1509,2019,2588,4544,5637,6998,16563
57,611,611.000,294,706,1233,1627,2406,2935,3205,5588,5809
58,581,581.000,272,708,1257,1718,2483,3087,4599,5710,5950
59,635,635.000,278,695,1110,1565,2245,2941,3199,5630,5886
