Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,1.103,0.363,0.472,0.740,1.442,2.238,3.075,5.048,5.048,0.907
5,15.000,0.807,0.341,0.503,0.723,0.803,0.917,1.306,8.255,8.255,1.239
10,15.600,0.857,0.323,0.370,0.616,0.780,1.194,2.461,11.166,11.166,1.167
15,14.600,0.629,0.262,0.346,0.634,0.779,0.823,1.210,2.389,2.389,1.589
20,17.200,0.499,0.284,0.355,0.390,0.586,0.812,0.844,2.458,2.458,2.005
25,16.600,0.648,0.255,0.320,0.365,0.736,0.835,0.885,11.387,11.387,1.543
30,16.400,0.524,0.275,0.333,0.363,0.473,0.657,0.739,8.569,8.569,1.908
35,15.400,0.600,0.280,0.330,0.593,0.694,0.783,0.884,5.163,5.163,1.666
40,16.000,0.587,0.270,0.345,0.599,0.755,0.819,1.172,1.511,1.511,1.704
45,16.800,0.531,0.268,0.326,0.521,0.653,0.801,0.828,2.309,2.309,1.884
50,16.200,0.510,0.280,0.345,0.499,0.631,0.751,0.808,0.881,0.881,1.959
55,14.600,0.488,0.256,0.320,0.353,0.718,0.797,0.869,0.934,0.934,2.050
