Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,1.742,1.074,1.354,1.502,1.703,2.414,3.218,9.025,9.025,0.574
5,17.200,1.521,0.928,1.268,1.386,1.728,2.096,2.232,2.680,2.680,0.657
10,16.200,1.446,0.994,1.194,1.395,1.609,1.845,2.063,2.573,2.573,0.691
15,17.800,1.446,0.911,1.211,1.408,1.617,1.907,2.002,2.500,2.500,0.692
20,10.800,1.622,0.951,1.249,1.548,1.944,2.294,2.525,2.618,2.618,0.617
25,16.000,1.715,0.813,1.194,1.372,1.864,2.345,3.448,10.776,10.776,0.583
30,17.800,1.467,0.829,1.187,1.367,1.681,2.053,2.262,3.030,3.030,0.682
35,12.400,1.619,1.074,1.366,1.597,1.796,2.093,2.208,2.475,2.475,0.618
40,13.000,1.491,0.968,1.204,1.402,1.755,2.005,2.136,2.413,2.413,0.671
45,15.800,1.591,0.853,1.281,1.624,1.839,2.080,2.151,2.583,2.583,0.629
50,17.400,1.490,0.884,1.138,1.332,1.705,2.183,2.571,3.490,3.490,0.671
55,15.200,1.412,0.749,1.191,1.362,1.581,1.963,2.226,2.370,2.370,0.708
