Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,1.327,0.881,1.135,1.233,1.440,1.605,1.794,3.777,3.777,0.754
5,18.000,1.376,0.864,1.148,1.309,1.508,1.864,2.032,2.375,2.375,0.727
10,16.200,1.342,0.804,1.203,1.303,1.461,1.637,1.774,2.513,2.513,0.745
15,21.400,1.299,0.906,1.131,1.257,1.374,1.646,1.792,2.202,2.409,0.770
20,19.400,1.390,0.851,1.176,1.311,1.513,1.838,2.199,2.279,2.279,0.719
25,18.000,1.260,0.872,1.143,1.234,1.314,1.482,1.577,2.234,2.234,0.794
30,16.000,1.340,0.813,1.187,1.300,1.484,1.637,1.809,2.323,2.323,0.747
35,21.000,1.342,0.756,1.124,1.285,1.433,1.846,2.156,2.426,2.569,0.745
40,17.200,1.310,0.834,1.109,1.246,1.473,1.677,1.827,2.315,2.315,0.764
45,20.600,1.376,0.818,1.152,1.264,1.467,1.979,2.170,2.814,2.898,0.727
50,20.000,1.372,0.863,1.114,1.283,1.613,1.941,2.025,2.765,2.765,0.729
55,18.600,1.314,0.842,1.172,1.308,1.424,1.527,1.647,2.120,2.120,0.761
