Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,150.600,4.054,1.479,2.573,3.590,5.251,6.425,7.633,10.988,14.470,0.247
5,143.800,4.461,1.506,3.154,4.403,5.740,6.651,7.092,8.193,13.235,0.224
10,189.600,3.424,0.983,2.309,3.023,4.295,5.770,6.344,7.174,10.788,0.292
15,197.800,3.095,0.908,2.085,2.683,3.443,5.571,6.242,7.488,11.863,0.323
20,184.800,3.522,1.439,2.302,3.047,4.598,5.947,6.516,7.313,10.957,0.284
25,197.800,3.300,1.312,2.133,2.787,4.143,5.698,6.424,7.533,11.313,0.303
30,149.600,4.297,1.209,2.990,4.252,5.387,6.486,7.122,8.901,11.914,0.233
35,147.800,4.570,1.258,3.101,4.416,5.873,6.822,7.703,8.967,18.074,0.219
40,178.200,3.629,1.434,2.234,3.032,4.813,6.341,7.077,8.196,10.717,0.276
45,159.200,4.107,1.489,3.066,4.104,5.119,5.818,6.112,6.762,9.304,0.244
50,204.800,3.122,1.013,2.135,2.706,3.685,5.402,5.991,6.943,10.493,0.320
55,138.800,4.508,1.454,3.392,4.505,5.606,6.616,7.071,8.011,9.629,0.222
