Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,202.800,2.989,1.217,2.179,2.733,3.320,4.286,5.431,7.601,18.506,0.335
5,206.200,3.175,1.145,2.125,2.759,3.738,5.554,6.137,7.089,15.459,0.315
10,226.400,2.835,1.122,2.022,2.586,3.103,4.557,5.702,6.901,11.085,0.353
15,208.000,3.090,1.109,2.120,2.702,3.586,5.310,5.943,6.984,9.697,0.324
20,235.800,2.711,1.081,1.959,2.480,3.011,3.842,5.546,6.993,9.441,0.369
25,253.800,2.585,1.379,1.964,2.433,2.904,3.417,4.454,6.222,14.456,0.387
30,244.000,2.556,0.893,1.980,2.441,2.942,3.288,3.783,6.092,8.636,0.391
35,248.000,2.627,1.218,2.007,2.485,2.934,3.315,4.374,6.694,19.210,0.381
40,252.200,2.603,1.017,1.955,2.432,2.918,3.324,5.010,6.258,8.052,0.384
45,241.200,2.632,1.195,1.939,2.442,2.926,3.580,4.951,6.398,10.122,0.380
50,228.200,2.831,1.220,2.049,2.609,3.171,4.346,5.482,6.849,8.347,0.353
55,246.200,2.587,1.063,1.976,2.412,2.941,3.381,4.298,6.085,7.978,0.387
