Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,439.600,2.266,0.291,0.907,1.751,2.942,4.146,6.050,9.919,15.604,0.441
5,477.800,2.083,0.291,0.756,1.585,2.725,4.134,5.875,10.195,15.636,0.480
10,497.000,2.005,0.267,0.759,1.583,2.650,3.587,5.718,6.917,17.284,0.499
15,540.000,1.843,0.242,0.712,1.486,2.523,3.231,5.423,6.777,21.193,0.543
20,530.400,1.879,0.239,0.718,1.498,2.564,3.373,5.477,6.558,14.563,0.532
25,509.600,1.956,0.224,0.741,1.644,2.634,3.397,5.658,6.906,16.834,0.511
30,507.800,1.963,0.224,0.720,1.572,2.637,3.774,5.652,7.433,25.523,0.509
35,590.000,1.690,0.234,0.712,1.288,2.468,3.032,3.524,5.808,11.840,0.592
40,558.800,1.783,0.207,0.688,1.459,2.490,3.131,5.264,6.433,12.791,0.561
45,480.400,2.076,0.224,0.732,1.504,2.800,4.210,5.687,9.530,20.735,0.482
50,457.200,2.181,0.223,0.790,1.651,2.884,4.576,5.730,9.285,16.075,0.459
55,546.400,1.824,0.267,0.705,1.431,2.516,3.218,5.429,6.715,22.201,0.548
