Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,0.816,0.338,0.443,0.599,0.880,1.562,1.926,3.059,3.059,1.226
5,16.200,0.708,0.297,0.381,0.448,0.617,0.900,1.832,5.295,5.295,1.412
10,17.000,0.871,0.303,0.359,0.414,0.742,0.862,1.687,10.466,10.466,1.148
15,17.600,0.503,0.259,0.349,0.393,0.630,0.804,1.002,1.892,1.892,1.989
20,13.800,0.444,0.266,0.341,0.365,0.430,0.713,0.830,1.640,1.640,2.254
25,19.400,0.413,0.267,0.328,0.345,0.393,0.474,0.748,3.099,3.099,2.423
30,18.600,0.492,0.291,0.331,0.392,0.621,0.751,0.805,2.382,2.382,2.034
35,19.800,0.413,0.256,0.318,0.341,0.390,0.693,0.772,0.866,0.866,2.422
40,18.600,0.439,0.279,0.320,0.340,0.600,0.711,0.790,0.893,0.893,2.278
45,20.400,0.390,0.287,0.320,0.343,0.403,0.606,0.681,0.817,0.914,2.566
50,14.600,0.565,0.283,0.341,0.383,0.571,0.701,0.972,4.822,4.822,1.769
55,24.200,0.431,0.249,0.321,0.356,0.494,0.688,0.737,0.870,1.273,2.319
