Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,162.000,1.317,0.661,0.806,1.031,1.503,1.959,2.406,5.590,21.187,0.759
5,194.800,0.918,0.617,0.697,0.759,0.917,1.372,1.523,1.956,17.134,1.090
10,198.000,0.952,0.617,0.704,0.761,0.911,1.480,1.614,2.255,15.730,1.051
15,225.000,0.784,0.597,0.668,0.706,0.767,0.904,1.288,1.775,10.593,1.276
20,233.000,0.738,0.591,0.660,0.689,0.743,0.846,1.072,1.558,3.021,1.354
25,218.000,0.891,0.595,0.695,0.745,0.883,1.337,1.485,1.815,15.492,1.123
30,246.200,0.724,0.595,0.656,0.691,0.746,0.839,0.926,1.295,2.176,1.381
35,239.600,0.760,0.590,0.681,0.713,0.763,0.840,0.925,1.419,13.270,1.316
40,243.200,0.784,0.578,0.675,0.716,0.776,0.968,1.319,1.626,4.745,1.275
45,243.600,0.764,0.570,0.651,0.689,0.749,0.903,1.302,1.648,7.294,1.309
50,213.600,0.824,0.592,0.687,0.739,0.825,1.037,1.343,1.809,13.514,1.214
55,209.000,0.860,0.597,0.674,0.729,0.885,1.306,1.460,1.732,6.194,1.163
