Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,144.800,1.406,0.637,0.845,1.255,1.617,2.073,2.619,5.077,17.875,0.711
5,216.600,0.843,0.598,0.689,0.735,0.838,1.214,1.382,1.805,8.198,1.187
10,218.000,0.860,0.579,0.693,0.742,0.843,1.311,1.530,1.867,6.800,1.163
15,224.400,0.826,0.587,0.664,0.712,0.839,1.299,1.379,1.566,2.037,1.210
20,236.400,0.838,0.616,0.692,0.737,0.816,1.229,1.425,1.786,16.246,1.193
25,224.000,0.822,0.598,0.674,0.716,0.780,1.191,1.464,1.686,15.709,1.217
30,239.000,0.795,0.594,0.695,0.739,0.816,0.986,1.245,1.511,1.813,1.258
35,231.200,0.801,0.571,0.666,0.710,0.791,1.226,1.369,1.740,3.141,1.248
40,230.800,0.808,0.582,0.667,0.717,0.811,1.214,1.305,1.574,1.883,1.237
45,249.400,0.728,0.586,0.655,0.690,0.747,0.830,0.916,1.401,4.608,1.374
50,220.400,0.808,0.599,0.692,0.739,0.814,1.024,1.278,1.606,8.719,1.237
55,220.600,0.883,0.607,0.706,0.756,0.870,1.396,1.549,1.784,2.325,1.132
