Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,0.754,0.347,0.445,0.566,0.720,0.902,2.100,4.793,4.793,1.327
5,20.000,0.824,0.280,0.382,0.416,0.590,0.810,2.961,15.849,15.849,1.213
10,20.800,0.510,0.278,0.352,0.391,0.521,0.787,0.838,2.398,4.309,1.960
15,13.800,0.478,0.261,0.338,0.397,0.641,0.757,0.801,0.897,0.897,2.090
20,19.400,0.403,0.266,0.327,0.351,0.403,0.602,0.713,0.915,0.915,2.480
25,20.600,0.491,0.291,0.330,0.377,0.604,0.751,0.817,2.355,2.677,2.038
30,19.800,0.471,0.286,0.328,0.357,0.622,0.699,0.784,2.314,2.314,2.125
35,19.000,0.402,0.265,0.314,0.347,0.387,0.667,0.790,0.933,0.933,2.491
40,18.600,0.526,0.261,0.326,0.377,0.660,0.736,0.794,4.993,4.993,1.903
45,21.400,0.464,0.250,0.319,0.351,0.620,0.763,0.813,1.046,1.300,2.157
50,23.000,0.360,0.289,0.314,0.338,0.370,0.458,0.532,0.711,0.789,2.777
55,21.800,0.411,0.266,0.318,0.344,0.431,0.656,0.804,0.897,0.908,2.435
