Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,327.600,3.043,0.367,1.254,1.997,4.036,6.423,7.748,14.742,21.109,0.329
5,483.000,2.061,0.330,0.786,1.503,2.690,4.248,5.725,8.247,17.495,0.485
10,457.000,2.180,0.277,0.764,1.579,2.807,4.838,5.848,11.577,13.992,0.459
15,533.000,1.866,0.248,0.711,1.483,2.564,3.254,5.450,6.611,15.372,0.536
20,566.000,1.761,0.287,0.716,1.485,2.467,3.137,4.817,5.998,12.902,0.568
25,507.600,1.964,0.252,0.739,1.610,2.555,3.529,5.592,7.497,18.289,0.509
30,494.200,2.018,0.259,0.725,1.570,2.644,3.884,5.699,7.891,18.739,0.496
35,577.400,1.728,0.264,0.674,1.446,2.434,3.059,5.289,5.873,13.790,0.579
40,559.800,1.780,0.264,0.711,1.486,2.484,3.123,5.222,6.018,13.906,0.562
45,535.000,1.863,0.255,0.716,1.480,2.509,3.373,5.466,6.565,13.394,0.537
50,586.400,1.701,0.243,0.691,1.281,2.415,3.088,3.912,6.076,13.681,0.588
55,543.400,1.833,0.265,0.689,1.458,2.479,3.273,5.373,6.985,13.744,0.546
