Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,157.000,1.248,0.643,0.806,1.013,1.402,1.773,2.148,4.308,19.620,0.802
5,142.600,1.229,0.606,0.765,1.297,1.489,1.657,1.785,2.406,6.967,0.814
10,138.000,1.271,0.623,1.097,1.293,1.451,1.603,1.740,2.284,9.060,0.787
15,155.400,1.239,0.617,0.804,1.282,1.444,1.594,1.764,3.484,9.288,0.807
20,137.200,1.356,0.615,0.889,1.351,1.584,1.786,1.908,3.368,12.645,0.737
25,168.400,1.057,0.579,0.678,0.783,1.427,1.586,1.711,1.955,13.225,0.946
30,136.800,1.297,0.611,1.207,1.306,1.432,1.559,1.684,2.013,10.526,0.771
35,156.600,1.214,0.637,0.785,1.279,1.448,1.602,1.693,2.181,9.626,0.823
40,136.600,1.349,0.595,1.225,1.391,1.545,1.728,1.844,2.501,3.756,0.741
45,140.400,1.219,0.590,0.729,1.314,1.499,1.677,1.790,2.073,5.841,0.820
50,170.000,1.120,0.611,0.764,0.938,1.327,1.559,1.722,2.884,15.152,0.893
55,169.800,1.060,0.581,0.682,0.914,1.393,1.550,1.665,1.962,7.068,0.944
