Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,1.349,0.891,1.169,1.309,1.474,1.593,1.809,2.572,2.572,0.741
5,12.200,1.525,0.803,1.190,1.324,1.609,1.906,2.294,7.720,7.720,0.656
10,16.800,1.532,0.879,1.169,1.342,1.608,1.993,2.107,10.072,10.072,0.653
15,10.400,1.706,0.904,1.235,1.579,2.097,2.468,2.638,4.999,4.999,0.586
20,16.600,1.423,0.881,1.170,1.313,1.592,1.930,2.155,3.130,3.130,0.703
25,22.400,1.261,0.814,1.030,1.213,1.373,1.587,1.810,2.467,2.534,0.793
30,18.400,1.376,0.731,1.157,1.246,1.414,1.908,2.121,5.199,5.199,0.727
35,25.000,1.197,0.881,1.061,1.174,1.305,1.399,1.443,1.668,2.165,0.835
40,12.800,1.653,1.030,1.205,1.395,1.742,1.989,2.091,13.150,13.150,0.605
45,18.400,1.289,0.843,1.132,1.253,1.388,1.548,1.872,2.480,2.480,0.776
50,20.400,1.282,0.816,1.075,1.205,1.405,1.679,1.913,2.320,2.663,0.780
55,21.600,1.284,0.914,1.076,1.225,1.378,1.619,1.960,2.259,2.718,0.779
