Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,246,246.000,910,1793,3255,4035,4810,8099,9669,18005,29674
1,378,378.000,554,1102,1748,2625,3486,5505,7313,11266,17198
2,499,499.000,329,851,1832,2000,2773,3376,4418,6663,10462
3,450,450.000,366,863,1664,2213,2891,4604,6095,8543,16934
4,376,376.000,377,1182,1898,2645,3527,5556,6699,13542,16448
5,457,457.000,362,823,1599,2168,2925,4682,5814,7556,11871
6,341,341.000,479,1259,1867,2932,3985,5902,7412,13853,16259
7,336,336.000,384,1254,1896,2957,4450,6185,7095,13258,13763
8,351,351.000,364,1094,1819,2842,3919,6220,6960,13087,14029
9,541,541.000,324,742,1519,1861,2563,3209,5606,7375,12823
10,306,306.000,537,1278,1703,3225,4652,6362,8325,12857,16667
11,347,347.000,554,1259,1703,2868,4186,5630,6606,12169,22789
12,281,281.000,513,1478,1991,3559,5331,6882,7577,13672,13911
13,338,338.000,317,1312,1655,2957,4287,5801,6799,12556,14457
14,262,262.000,657,1532,3337,3805,5632,7129,7811,13257,13495
15,282,282.000,347,1446,2344,3492,5221,6712,7554,13690,19415
16,290,290.000,621,1496,1815,3458,5269,6954,7537,13995,17146
17,315,315.000,398,1305,1884,3150,4510,6123,10493,11973,13118
18,353,353.000,326,1026,1685,2820,3766,6258,7061,12954,14731
19,284,284.000,300,1409,1999,3514,5167,6795,9465,15845,20267
20,368,368.000,326,1330,1655,2697,3619,5868,7011,13245,16219
21,439,439.000,338,819,1616,2267,2900,5323,5899,11571,13823
22,336,336.000,338,1234,2158,2975,4350,5959,7079,12136,15341
23,461,461.000,256,766,1530,2151,2977,5405,6047,6777,14046
24,351,351.000,326,1273,1679,2851,4150,6032,7166,12651,15744
25,273,273.000,542,1533,2881,3658,5261,7200,8124,13909,14593
26,309,309.000,420,1260,2287,3224,4313,6116,8965,13225,14882
27,360,360.000,317,899,1806,2767,3760,6030,7232,12950,13412
28,264,264.000,584,1457,2911,3809,5426,7037,12266,13319,13576
29,376,376.000,317,792,1743,2636,3191,5920,7365,13669,14819
30,340,340.000,302,1382,1744,2939,4502,6474,7411,12911,13208
31,308,308.000,300,1330,1853,3247,4683,6757,8111,13620,15618
32,391,391.000,302,1051,1782,2544,3189,5663,6396,12424,13197
33,553,553.000,302,708,1573,1803,2431,3175,4625,6386,8927
34,480,480.000,261,754,1769,2079,2800,4106,5546,7733,12348
35,545,545.000,283,678,1546,1829,2475,3110,5372,7166,14792
36,252,252.000,560,1533,2393,3950,5566,7690,9042,15603,20870
37,387,387.000,329,1049,1647,2577,3600,5818,7154,11076,12994
38,357,357.000,322,1249,1793,2803,4069,5920,6794,8819,13302
39,409,409.000,267,778,1596,2434,3017,5553,6885,13249,15541
40,529,529.000,323,722,1542,1889,2607,3690,5474,6600,8112
41,447,447.000,293,711,1641,2227,2754,5053,5834,11573,13805
42,459,459.000,298,679,1657,2170,2652,5104,6198,8044,14233
43,525,525.000,271,718,1469,1901,2544,3473,5635,6771,13192
44,358,358.000,326,1006,1722,2786,3115,5814,7744,14018,20976
45,401,401.000,256,767,1588,2495,3098,5581,7018,13063,14063
46,368,368.000,328,865,1916,2701,3804,5936,6669,12805,13658
47,256,256.000,308,1546,3401,3912,5776,7153,7612,13908,14383
48,292,292.000,301,1360,2649,3418,5114,6407,7324,13098,14653
49,469,469.000,321,720,1705,2120,2799,4335,5602,6874,12815
50,326,326.000,331,1288,1686,3060,4388,5966,6474,11873,12358
51,422,422.000,311,730,1869,2362,2886,5684,6639,8578,14818
52,572,572.000,306,723,1363,1742,2621,3160,3472,6275,8038
53,503,503.000,265,722,1614,1982,2551,3549,5697,8268,16024
54,526,526.000,283,706,1683,1896,2540,3163,5239,6463,23364
55,338,338.000,286,1030,1820,2956,3680,6446,9196,13758,22154
56,369,369.000,355,1238,1941,2699,3702,5528,6480,11216,17203
57,341,341.000,317,1300,1866,2921,4391,5965,6770,12868,13861
58,453,453.000,290,726,1608,2210,2805,5212,6009,8057,14722
59,298,298.000,433,1368,2859,3295,4855,6052,6799,12068,12684
