Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,1.465,0.924,1.190,1.377,1.635,1.880,2.105,3.853,3.853,0.683
5,13.200,1.548,0.885,1.231,1.432,1.786,2.041,2.378,3.482,3.482,0.646
10,14.600,1.511,1.040,1.257,1.460,1.756,1.870,2.213,2.489,2.489,0.662
15,13.600,1.509,0.918,1.216,1.448,1.693,2.069,2.256,3.088,3.088,0.663
20,11.400,1.718,1.063,1.347,1.516,2.121,2.471,2.595,3.687,3.687,0.582
25,14.600,1.614,0.919,1.272,1.476,1.846,2.172,2.403,3.741,3.741,0.620
30,10.400,1.629,1.009,1.354,1.525,1.814,2.261,2.450,2.741,2.741,0.614
35,13.400,1.503,0.940,1.274,1.385,1.864,2.000,2.024,2.241,2.241,0.665
40,10.400,1.715,0.973,1.461,1.664,1.993,2.262,2.503,3.077,3.077,0.583
45,16.800,1.549,0.783,1.203,1.459,1.900,2.070,2.438,2.884,2.884,0.646
50,19.600,1.380,0.841,1.103,1.275,1.600,1.882,2.276,3.361,3.361,0.724
55,14.400,1.507,0.903,1.293,1.388,1.633,2.197,2.330,2.494,2.494,0.663
