Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,1.687,0.909,1.211,1.371,1.637,1.928,2.318,9.369,9.369,0.593
5,17.200,1.356,0.749,1.182,1.295,1.438,1.579,1.803,4.553,4.553,0.738
10,17.600,1.396,0.908,1.129,1.253,1.445,1.796,2.230,6.069,6.069,0.716
15,24.200,1.211,0.752,1.070,1.170,1.288,1.442,1.628,2.307,2.660,0.826
20,23.400,1.233,0.764,1.096,1.197,1.304,1.437,1.819,2.207,3.007,0.811
25,21.600,1.367,0.839,1.153,1.274,1.451,1.867,2.073,2.354,3.380,0.732
30,16.200,1.335,0.906,1.186,1.303,1.488,1.635,1.746,2.372,2.372,0.749
35,20.400,1.308,0.805,1.084,1.225,1.363,1.649,2.191,2.526,3.548,0.765
40,21.800,1.269,0.769,1.118,1.230,1.325,1.594,1.703,2.024,2.434,0.788
45,20.400,1.243,0.904,1.090,1.226,1.387,1.495,1.564,1.716,2.000,0.804
50,14.800,1.764,0.919,1.311,1.533,2.146,2.701,3.083,3.950,3.950,0.567
55,20.200,1.359,0.794,1.138,1.275,1.506,1.857,1.986,2.246,2.330,0.736
