Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,144.200,4.279,1.569,2.555,3.610,5.465,7.038,8.330,11.826,20.262,0.234
5,188.400,3.372,0.975,2.136,2.731,3.534,5.199,6.031,7.407,261.497,0.297
10,210.200,2.936,1.009,2.057,2.591,3.199,4.817,5.825,7.488,11.469,0.341
15,210.000,3.116,1.090,2.070,2.733,3.636,5.406,6.041,6.849,8.085,0.321
20,229.800,2.815,1.075,1.982,2.544,3.126,4.509,5.598,7.080,9.282,0.355
25,238.200,2.734,1.004,1.968,2.484,3.002,4.148,5.303,7.178,9.546,0.366
30,220.400,2.973,1.099,2.033,2.645,3.278,5.023,5.684,6.786,13.103,0.336
35,209.600,3.066,0.956,2.120,2.694,3.318,5.098,6.137,7.748,11.166,0.326
40,222.800,2.942,0.973,2.036,2.599,3.278,4.810,5.817,6.973,8.608,0.340
45,232.000,2.775,1.039,2.044,2.579,3.097,4.230,5.189,5.998,8.077,0.360
50,240.400,2.701,1.229,2.071,2.582,3.070,3.559,4.307,6.290,9.079,0.370
55,224.200,2.785,1.414,2.021,2.510,3.065,4.290,5.506,7.205,9.233,0.359
