Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.528,0.852,1.250,1.502,1.740,2.031,2.094,2.451,2.451,0.655
5,19.200,1.548,0.893,1.150,1.380,1.752,2.082,2.418,8.324,8.324,0.646
10,15.200,1.415,0.919,1.157,1.315,1.636,1.838,2.086,3.011,3.011,0.707
15,17.600,1.348,0.819,1.147,1.291,1.473,1.717,1.911,2.300,2.300,0.742
20,16.600,1.356,0.761,1.177,1.340,1.428,1.634,1.923,3.327,3.327,0.737
25,20.000,1.389,0.759,1.082,1.230,1.529,2.072,2.256,3.294,3.294,0.720
30,18.400,1.285,0.747,1.098,1.236,1.428,1.668,1.911,2.170,2.170,0.778
35,17.800,1.267,0.780,1.130,1.220,1.346,1.519,1.708,2.259,2.259,0.789
40,20.000,1.281,0.874,1.081,1.211,1.383,1.733,1.860,2.300,2.300,0.781
45,13.800,1.378,0.891,1.214,1.323,1.524,1.728,1.946,2.345,2.345,0.726
50,19.600,1.373,0.838,1.047,1.296,1.602,1.882,2.053,3.418,3.418,0.728
55,21.000,1.337,0.773,1.115,1.243,1.529,1.795,1.964,2.183,2.952,0.748
