Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.800,1.220,0.639,0.829,0.991,1.310,1.686,2.224,4.880,16.312,0.820
5,208.600,0.905,0.610,0.703,0.755,0.886,1.358,1.607,2.005,13.658,1.105
10,203.800,0.972,0.594,0.682,0.745,0.916,1.482,1.640,4.199,12.364,1.029
15,223.000,0.778,0.590,0.672,0.713,0.777,0.946,1.297,1.558,7.786,1.285
20,202.400,0.896,0.587,0.664,0.711,0.923,1.399,1.558,2.789,8.617,1.116
25,224.200,0.799,0.570,0.666,0.703,0.776,1.188,1.392,1.788,9.082,1.251
30,202.800,0.908,0.603,0.696,0.748,0.904,1.474,1.577,1.944,7.409,1.101
35,209.800,0.903,0.581,0.669,0.719,0.826,1.497,1.665,2.062,16.620,1.107
40,198.200,0.912,0.585,0.682,0.740,1.185,1.468,1.586,1.867,2.848,1.096
45,218.400,0.828,0.585,0.676,0.719,0.801,1.286,1.460,1.845,4.515,1.208
50,227.600,0.903,0.620,0.722,0.787,0.968,1.196,1.325,1.861,10.515,1.108
55,191.800,0.932,0.614,0.700,0.758,0.937,1.408,1.742,2.918,6.615,1.073
