Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,1.410,0.986,1.228,1.345,1.544,1.725,1.902,2.973,2.973,0.709
5,19.800,1.335,0.762,1.098,1.223,1.372,1.554,1.635,10.198,10.198,0.749
10,21.800,1.236,0.883,1.101,1.210,1.307,1.487,1.670,2.014,2.067,0.809
15,20.200,1.244,0.807,1.085,1.209,1.352,1.509,1.589,2.060,2.276,0.804
20,21.800,1.278,0.763,1.099,1.217,1.337,1.462,1.743,3.685,4.316,0.783
25,20.800,1.250,0.820,1.086,1.200,1.360,1.488,1.635,2.423,2.540,0.800
30,20.200,1.328,0.792,1.112,1.225,1.477,1.736,2.002,2.280,2.585,0.753
35,22.000,1.305,0.779,1.126,1.277,1.438,1.683,1.920,2.096,2.114,0.766
40,20.400,1.224,0.791,1.052,1.215,1.366,1.513,1.596,1.671,1.682,0.817
45,16.800,1.331,0.816,1.146,1.256,1.406,1.862,2.081,2.400,2.400,0.751
50,23.400,1.245,0.791,1.014,1.132,1.379,1.607,1.846,2.393,4.663,0.803
55,18.000,1.290,0.821,1.109,1.263,1.412,1.667,1.806,2.310,2.310,0.775
