Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.200,0.995,0.370,0.562,0.755,1.288,1.753,2.189,4.723,4.723,1.005
5,17.000,0.609,0.300,0.376,0.422,0.716,0.836,1.265,4.341,4.341,1.643
10,19.400,0.665,0.290,0.359,0.393,0.543,0.757,0.846,9.662,9.662,1.505
15,16.000,0.447,0.278,0.335,0.360,0.562,0.708,0.754,0.844,0.844,2.239
20,21.000,0.430,0.279,0.337,0.362,0.446,0.670,0.763,0.924,0.976,2.326
25,23.000,0.461,0.255,0.320,0.342,0.404,0.659,0.860,2.281,4.759,2.169
30,19.200,0.425,0.278,0.319,0.353,0.489,0.658,0.726,1.219,1.219,2.355
35,21.000,0.381,0.279,0.313,0.340,0.404,0.582,0.634,0.719,0.770,2.628
40,25.200,0.499,0.257,0.318,0.351,0.448,0.678,0.739,0.931,11.201,2.003
45,23.800,0.383,0.258,0.306,0.327,0.367,0.614,0.677,0.857,2.718,2.613
50,21.800,0.479,0.287,0.321,0.345,0.379,0.560,0.776,0.828,10.804,2.088
55,17.200,0.351,0.253,0.312,0.327,0.349,0.431,0.563,0.770,0.770,2.852
