Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,1.487,0.936,1.204,1.368,1.661,2.079,2.226,3.279,3.279,0.673
5,13.200,1.419,0.710,1.150,1.352,1.658,1.931,2.037,2.122,2.122,0.705
10,16.400,1.458,0.808,1.217,1.399,1.642,1.913,2.082,2.260,2.260,0.686
15,21.800,1.254,0.816,1.110,1.200,1.325,1.445,1.648,2.198,3.754,0.797
20,14.000,1.330,0.880,1.113,1.302,1.557,1.672,1.680,1.901,1.901,0.752
25,13.600,1.493,0.886,1.245,1.410,1.685,1.993,2.060,2.600,2.600,0.670
30,21.200,1.223,0.767,1.043,1.186,1.284,1.619,1.841,2.150,2.280,0.818
35,20.600,1.287,0.850,1.075,1.208,1.381,1.741,2.050,2.504,2.526,0.777
40,23.000,1.296,0.828,1.108,1.251,1.407,1.730,1.954,2.145,2.196,0.772
45,21.400,1.292,0.692,1.093,1.253,1.417,1.677,1.890,2.074,2.172,0.774
50,16.600,1.255,0.792,1.084,1.185,1.312,1.632,1.840,2.341,2.341,0.797
55,17.400,1.320,0.890,1.069,1.232,1.512,1.881,2.007,2.198,2.198,0.758
