Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,190.800,3.198,1.410,2.285,2.870,3.563,4.804,5.944,7.827,23.083,0.313
5,225.400,2.845,1.305,2.040,2.602,3.167,4.223,5.703,7.223,10.832,0.352
10,236.200,2.738,1.019,2.063,2.578,3.085,3.654,4.595,6.333,10.513,0.365
15,217.400,2.897,1.175,2.088,2.640,3.194,4.644,5.444,7.094,9.544,0.345
20,231.600,2.703,0.989,1.999,2.544,3.043,3.627,5.089,6.400,7.727,0.370
25,202.200,3.184,1.234,2.131,2.757,3.476,5.292,5.972,8.979,26.794,0.314
30,231.600,2.762,1.027,2.024,2.575,3.066,3.775,5.168,7.411,8.227,0.362
35,242.000,2.611,1.068,1.971,2.461,2.971,3.331,4.475,6.561,18.508,0.383
40,253.000,2.567,1.021,1.988,2.471,2.943,3.274,3.637,6.286,18.663,0.390
45,247.400,2.666,1.020,1.985,2.472,2.984,3.573,4.948,6.636,9.286,0.375
50,249.800,2.588,1.123,2.062,2.538,2.982,3.325,3.620,5.674,6.885,0.386
55,251.400,2.524,1.191,1.967,2.456,2.914,3.219,3.441,5.976,18.703,0.396
