Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,168.200,3.658,1.543,2.416,3.078,4.454,6.055,7.037,9.527,17.800,0.273
5,154.000,3.831,1.415,2.425,3.260,4.875,6.224,6.971,9.512,29.617,0.261
10,175.800,3.582,1.140,2.298,3.060,4.604,6.006,6.649,8.039,19.621,0.279
15,170.400,3.669,1.054,2.340,3.157,4.928,6.173,6.708,7.691,11.319,0.273
20,200.600,3.172,1.244,2.224,2.834,3.719,5.079,5.950,7.155,14.368,0.315
25,191.200,3.376,1.091,2.135,2.827,4.309,6.048,6.812,7.722,8.697,0.296
30,192.600,3.331,1.180,2.242,2.905,3.991,5.510,6.268,7.856,16.262,0.300
35,168.200,3.705,1.450,2.368,3.155,4.882,6.265,6.911,7.965,20.534,0.270
40,156.000,3.979,0.944,2.543,3.620,5.134,6.259,7.087,9.839,14.666,0.251
45,183.400,3.547,1.439,2.349,3.019,4.502,5.918,6.628,7.542,15.976,0.282
50,165.600,3.895,1.226,2.615,3.442,4.948,6.209,7.066,8.343,13.923,0.257
55,177.000,3.647,1.384,2.300,3.139,4.868,6.033,6.714,7.704,10.401,0.274
