Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,1.305,0.314,0.506,0.794,1.334,2.573,3.553,12.731,12.731,0.766
5,20.600,0.719,0.266,0.333,0.389,0.669,0.835,2.048,7.003,9.360,1.392
10,18.000,0.601,0.229,0.314,0.347,0.482,0.797,1.552,5.330,5.330,1.664
15,21.000,0.370,0.226,0.290,0.323,0.386,0.613,0.686,0.796,0.841,2.704
20,19.800,0.383,0.216,0.291,0.313,0.362,0.641,0.739,1.652,1.652,2.608
25,20.000,0.412,0.241,0.285,0.313,0.357,0.611,0.705,4.937,4.937,2.426
30,18.000,0.374,0.226,0.274,0.299,0.348,0.613,0.713,2.306,2.306,2.677
35,19.800,0.335,0.234,0.282,0.312,0.338,0.421,0.550,0.842,0.842,2.986
40,21.000,0.409,0.225,0.269,0.300,0.358,0.508,0.608,0.796,7.810,2.445
45,18.200,0.356,0.233,0.283,0.302,0.364,0.603,0.643,0.918,0.918,2.806
50,17.200,0.357,0.235,0.283,0.324,0.378,0.461,0.555,1.374,1.374,2.800
55,21.000,0.438,0.255,0.316,0.355,0.437,0.635,0.777,0.954,3.091,2.283
