Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,220,220.000,1205,1877,3245,4554,5586,9337,12455,18091,27235
1,383,383.000,371,969,1854,2565,3320,5435,6628,12442,16462
2,350,350.000,419,885,1852,2865,3834,6088,7807,13524,15116
3,428,428.000,334,911,1753,2316,3077,5250,5921,9192,12451
4,281,281.000,366,1502,2436,3560,5147,6850,8706,13211,13866
5,293,293.000,412,1399,2351,3391,4912,6201,8033,13235,14259
6,262,262.000,697,1519,3381,3812,5637,6826,8187,13412,24825
7,277,277.000,603,1459,1805,3610,5468,6568,7801,13686,26097
8,387,387.000,319,832,1600,2569,3277,5761,6982,13560,14154
9,375,375.000,306,1053,1800,2670,3677,5769,6522,12824,14721
10,385,385.000,371,1010,1667,2575,3433,5584,6147,11922,12814
11,392,392.000,322,1075,1628,2542,3490,5291,6229,11938,13920
12,385,385.000,277,1094,1676,2589,3352,5395,6198,11571,12833
13,469,469.000,309,749,1566,2124,2611,5506,6203,7475,13380
14,471,471.000,294,796,1646,2117,2724,4295,5658,10960,15717
15,541,541.000,312,741,1630,1841,2624,3106,4792,5955,14048
16,479,479.000,295,755,1550,2077,2697,4874,5645,7528,12689
17,420,420.000,321,784,1646,2377,2904,5778,6779,8357,13062
18,449,449.000,307,750,1550,2217,2629,5310,6187,13058,19319
19,381,381.000,300,1152,1514,2618,3443,5667,6248,11863,13223
20,269,269.000,587,1445,3324,3712,5102,6763,8528,13416,14057
21,348,348.000,367,1264,1735,2878,4356,5980,6509,12152,13723
22,401,401.000,320,1004,1789,2477,3411,5458,5965,8469,11365
23,497,497.000,311,750,1595,2012,2561,3451,5689,12741,14711
24,474,474.000,302,751,1630,2102,2749,4370,5663,7580,13630
25,379,379.000,331,1117,1583,2637,3791,5689,6242,11313,13714
26,434,434.000,282,776,1597,2293,2824,5103,5816,13142,13687
27,324,324.000,329,1356,1891,3082,4515,6633,7530,13861,16223
28,535,535.000,293,722,1683,1864,2540,3173,5346,5893,7505
29,526,526.000,267,723,1330,1896,2581,4125,5504,6210,12506
30,305,305.000,418,1344,2631,3280,4694,6093,8275,12677,14705
31,287,287.000,598,1375,2907,3477,4930,6487,8200,12666,13131
32,366,366.000,298,1098,1787,2718,3828,5718,8018,10702,11914
33,406,406.000,273,756,1688,2455,2895,5566,6477,12744,17946
34,283,283.000,539,1386,2240,3526,5114,7071,10698,12975,13479
35,284,284.000,599,1352,3453,3519,5233,6434,6947,11454,11662
36,308,308.000,607,1344,1830,3241,4946,6019,6891,11621,12822
37,262,262.000,315,1553,2599,3819,5429,7899,9651,15515,18074
38,243,243.000,627,1551,3232,4082,6001,8018,11561,14401,15616
39,451,451.000,302,747,1656,2213,2820,5340,5992,11348,12899
40,472,472.000,314,786,1574,2112,2737,4329,5950,9530,15004
41,480,480.000,272,710,1621,2084,2824,4424,5822,8107,14687
42,280,280.000,607,1449,1945,3555,5050,7160,9483,13517,14313
43,463,463.000,266,679,1614,2155,2644,5358,6097,7702,13993
44,312,312.000,329,1462,1783,3202,5008,6552,7180,13188,15119
45,345,345.000,298,1191,1700,2891,4279,5741,6885,11879,12705
46,319,319.000,443,1255,1728,3122,4468,5768,6565,11372,11777
47,317,317.000,569,1273,2987,3153,4769,5783,6067,11318,12764
48,437,437.000,284,964,1696,2284,3117,4696,5587,8663,14183
49,320,320.000,433,1220,1584,3115,4794,5920,9950,11387,12417
50,312,312.000,580,1282,1691,3229,4954,6079,7111,11919,12904
51,400,400.000,326,1169,1654,2472,3308,5436,5967,11108,12701
52,541,541.000,297,735,1255,1842,2544,3357,5694,6882,8103
53,568,568.000,282,708,1516,1754,2520,3132,4031,5904,9404
54,462,462.000,257,696,1597,2162,2594,5038,6201,11995,19441
55,334,334.000,285,1320,1694,2984,4416,6723,7538,12950,13599
56,317,317.000,578,1356,1911,3150,4636,6226,7703,12814,13796
57,304,304.000,384,1403,1972,3313,4842,6320,7419,12793,14308
58,310,310.000,571,1291,1686,3191,4698,5976,7204,12299,12666
59,362,362.000,290,1182,1671,2750,4074,5881,6744,11825,13350
