Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,390.400,2.550,0.286,0.957,1.817,3.270,5.638,6.583,12.135,30.894,0.392
5,524.000,1.899,0.301,0.752,1.570,2.619,3.295,5.529,6.262,17.880,0.527
10,478.000,2.083,0.261,0.739,1.550,2.675,4.591,5.730,10.507,16.517,0.480
15,513.400,1.940,0.259,0.704,1.502,2.554,3.844,5.500,7.973,16.526,0.516
20,507.200,1.966,0.265,0.703,1.519,2.610,4.040,5.605,7.346,14.099,0.509
25,494.400,2.017,0.270,0.728,1.584,2.670,4.171,5.637,7.625,17.160,0.496
30,514.800,1.937,0.259,0.701,1.535,2.575,3.835,5.517,7.638,18.367,0.516
35,532.800,1.872,0.261,0.686,1.544,2.550,3.351,5.399,6.372,14.700,0.534
40,502.000,1.988,0.266,0.708,1.524,2.622,4.147,5.515,8.454,13.151,0.503
45,550.400,1.811,0.261,0.703,1.459,2.472,3.137,5.388,6.831,24.608,0.552
50,443.400,2.251,0.287,0.749,1.698,2.822,5.209,6.217,8.716,19.761,0.444
55,549.200,1.814,0.258,0.709,1.511,2.505,3.184,5.304,6.267,16.250,0.551
