Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,1.696,0.929,1.279,1.537,2.114,2.530,2.698,3.030,3.030,0.590
5,15.200,1.348,0.972,1.167,1.334,1.491,1.618,1.767,2.032,2.032,0.742
10,16.200,1.477,0.903,1.237,1.421,1.587,2.019,2.124,2.669,2.669,0.677
15,12.400,1.555,0.968,1.294,1.531,1.830,1.986,2.032,2.483,2.483,0.643
20,12.000,1.535,0.982,1.269,1.502,1.697,2.254,2.348,2.370,2.370,0.652
25,15.000,1.404,0.809,1.170,1.372,1.603,1.878,2.117,2.196,2.196,0.712
30,20.400,1.341,0.804,1.056,1.215,1.605,1.907,1.976,2.387,2.766,0.746
35,19.000,1.331,0.812,1.062,1.233,1.483,1.863,2.190,2.769,2.769,0.751
40,13.600,1.564,0.997,1.316,1.494,1.840,2.095,2.225,2.643,2.643,0.639
45,17.400,1.346,0.961,1.140,1.261,1.469,1.780,2.002,2.451,2.451,0.743
50,13.800,1.839,0.991,1.298,1.607,1.938,2.447,2.827,10.272,10.272,0.544
55,16.000,1.534,0.921,1.199,1.427,1.832,2.165,2.388,3.003,3.003,0.652
