Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,153.000,1.298,0.649,0.838,1.237,1.568,1.831,2.096,3.631,12.380,0.770
5,163.800,1.145,0.596,0.741,1.063,1.352,1.590,1.725,3.021,15.087,0.874
10,178.600,1.100,0.605,0.696,0.846,1.346,1.557,1.697,5.202,12.887,0.909
15,183.600,0.995,0.588,0.685,0.795,1.286,1.500,1.664,2.199,6.200,1.005
20,198.600,0.926,0.585,0.696,0.758,1.234,1.396,1.539,1.785,2.655,1.080
25,192.000,0.958,0.570,0.689,0.767,1.212,1.494,1.636,2.122,6.157,1.044
30,190.200,0.931,0.576,0.677,0.742,1.217,1.453,1.550,1.891,3.421,1.074
35,234.600,0.799,0.568,0.655,0.702,0.780,1.213,1.400,1.636,8.232,1.252
40,210.600,0.856,0.569,0.651,0.699,0.833,1.420,1.572,1.839,3.245,1.168
45,191.000,0.942,0.566,0.668,0.740,1.252,1.435,1.558,1.857,2.472,1.061
50,224.400,0.899,0.575,0.662,0.721,1.029,1.494,1.621,1.945,4.326,1.112
55,192.800,0.971,0.569,0.681,0.763,1.278,1.533,1.607,1.976,6.164,1.030
