Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,157.800,1.248,0.635,0.807,0.945,1.506,1.956,2.337,4.153,15.193,0.801
5,217.000,0.826,0.599,0.690,0.745,0.838,1.197,1.405,1.664,2.555,1.210
10,225.600,0.831,0.580,0.665,0.707,0.785,1.099,1.402,1.918,14.502,1.203
15,244.400,0.787,0.591,0.657,0.692,0.757,1.233,1.450,1.645,3.724,1.271
20,227.800,0.788,0.586,0.674,0.716,0.786,1.120,1.297,1.466,5.406,1.269
25,220.400,0.838,0.587,0.670,0.719,0.872,1.257,1.384,1.679,8.565,1.194
30,245.000,0.790,0.573,0.668,0.706,0.765,1.001,1.333,1.719,16.019,1.266
35,238.800,0.760,0.588,0.657,0.691,0.757,0.961,1.288,1.629,2.007,1.316
40,221.600,0.836,0.587,0.685,0.731,0.840,1.290,1.420,1.678,2.300,1.197
45,221.600,0.809,0.597,0.673,0.718,0.795,1.233,1.382,1.673,4.952,1.236
50,157.400,1.053,0.600,0.703,0.943,1.265,1.615,1.782,2.090,8.861,0.950
55,232.600,0.776,0.589,0.671,0.708,0.771,0.971,1.326,1.592,1.965,1.289
