Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,147.800,1.334,0.633,0.815,1.067,1.455,1.885,2.636,4.204,36.695,0.749
5,163.800,1.197,0.591,0.802,1.232,1.408,1.607,1.764,2.366,5.797,0.836
10,169.800,1.089,0.583,0.714,1.158,1.321,1.487,1.612,2.033,8.902,0.919
15,151.400,1.164,0.588,0.705,1.218,1.485,1.662,1.778,2.427,6.207,0.859
20,169.400,1.143,0.583,0.733,1.205,1.368,1.527,1.638,1.865,15.003,0.875
25,165.600,1.044,0.585,0.712,0.952,1.304,1.543,1.648,1.948,5.733,0.958
30,149.800,1.206,0.599,0.811,1.261,1.452,1.597,1.740,2.255,7.018,0.829
35,155.600,1.146,0.598,0.741,1.228,1.389,1.546,1.643,1.891,7.693,0.872
40,165.200,1.141,0.575,0.737,1.210,1.400,1.589,1.744,1.969,3.090,0.877
45,204.200,0.871,0.586,0.665,0.718,0.889,1.389,1.540,1.790,7.116,1.148
50,161.600,1.099,0.604,0.778,1.072,1.312,1.541,1.670,1.932,4.328,0.910
55,164.600,1.023,0.577,0.673,0.799,1.388,1.549,1.619,1.859,2.891,0.977
