Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.200,3.893,1.034,2.522,3.284,4.896,6.506,7.721,10.268,16.465,0.257
5,171.200,3.792,1.008,2.475,3.222,4.924,6.256,6.820,8.617,16.658,0.264
10,160.400,3.975,1.501,2.694,3.763,5.091,6.115,6.722,7.867,18.136,0.252
15,183.200,3.378,0.978,2.195,2.960,4.238,5.805,6.329,7.103,17.886,0.296
20,219.000,2.975,1.125,2.006,2.591,3.225,5.154,6.147,7.403,10.107,0.336
25,206.200,3.200,1.174,2.080,2.725,3.743,5.613,6.490,8.625,15.344,0.312
30,184.000,3.512,0.990,2.290,3.137,4.547,5.804,6.313,7.921,9.971,0.285
35,195.400,3.331,1.434,2.219,2.882,4.235,5.674,6.233,7.391,8.455,0.300
40,186.000,3.518,1.251,2.221,2.990,4.623,6.000,6.584,7.639,8.975,0.284
45,212.800,3.049,1.104,2.070,2.654,3.356,5.183,6.205,7.608,13.270,0.328
50,236.400,2.695,1.057,2.024,2.515,3.018,3.369,4.869,7.795,10.987,0.371
55,233.600,2.830,1.013,2.006,2.528,3.108,4.530,5.556,7.037,19.235,0.353
