Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,1.083,0.340,0.489,0.691,1.192,2.384,3.244,5.447,5.447,0.923
5,16.400,0.739,0.381,0.423,0.508,0.719,0.895,1.118,10.221,10.221,1.353
10,16.200,0.481,0.301,0.395,0.424,0.488,0.752,0.865,1.122,1.122,2.078
15,20.600,0.426,0.316,0.383,0.400,0.428,0.507,0.611,0.845,0.896,2.348
20,22.200,0.418,0.308,0.373,0.399,0.431,0.477,0.604,0.789,1.043,2.390
25,17.600,0.470,0.281,0.366,0.387,0.422,0.605,0.802,4.930,4.930,2.126
30,17.600,0.435,0.313,0.369,0.385,0.431,0.543,0.788,1.162,1.162,2.300
35,19.800,0.445,0.331,0.368,0.396,0.445,0.725,0.811,0.998,0.998,2.248
40,26.000,0.409,0.304,0.349,0.373,0.406,0.463,0.732,1.002,1.269,2.442
45,22.800,0.365,0.292,0.341,0.363,0.383,0.414,0.427,0.486,0.492,2.740
50,19.400,0.440,0.284,0.346,0.373,0.429,0.741,0.828,0.994,0.994,2.272
55,24.600,0.381,0.278,0.340,0.367,0.391,0.430,0.489,0.813,0.816,2.622
