Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.000,1.294,0.648,0.830,1.009,1.468,1.965,2.467,4.525,14.658,0.773
5,187.200,0.989,0.618,0.739,0.824,1.174,1.487,1.675,1.999,7.036,1.011
10,157.400,1.251,0.635,0.834,1.278,1.493,1.687,1.790,2.388,8.445,0.799
15,173.600,1.077,0.594,0.715,0.869,1.368,1.577,1.674,1.994,9.261,0.928
20,161.600,1.103,0.590,0.711,1.183,1.393,1.581,1.681,2.067,4.096,0.906
25,177.200,0.954,0.596,0.680,0.743,1.291,1.481,1.583,1.987,2.952,1.048
30,177.000,1.081,0.622,0.738,0.938,1.369,1.576,1.763,2.337,4.312,0.925
35,175.600,1.052,0.584,0.701,0.798,1.330,1.573,1.727,1.900,14.366,0.950
40,180.600,1.000,0.590,0.675,0.796,1.301,1.509,1.624,1.850,9.214,1.000
45,178.200,0.978,0.589,0.696,0.779,1.328,1.536,1.615,1.785,2.355,1.023
50,171.400,1.070,0.600,0.714,1.007,1.339,1.590,1.758,2.030,4.085,0.934
55,158.200,1.112,0.591,0.729,1.198,1.426,1.591,1.674,1.899,2.919,0.899
