Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,172.800,1.109,0.620,0.785,0.880,1.194,1.740,1.983,3.200,12.608,0.902
5,206.400,0.924,0.582,0.691,0.759,1.058,1.440,1.584,1.887,9.729,1.083
10,187.800,1.007,0.580,0.687,0.808,1.288,1.464,1.577,1.868,8.560,0.993
15,219.200,0.778,0.567,0.647,0.690,0.753,1.219,1.337,1.677,6.053,1.285
20,184.400,1.006,0.573,0.670,0.752,1.382,1.565,1.658,1.876,4.932,0.994
25,219.600,0.863,0.579,0.668,0.715,0.880,1.382,1.534,1.783,4.216,1.159
30,195.400,0.904,0.554,0.657,0.730,1.165,1.378,1.484,1.750,6.165,1.106
35,229.000,0.830,0.561,0.648,0.698,0.805,1.282,1.486,1.745,14.949,1.205
40,196.200,0.916,0.564,0.666,0.735,1.207,1.412,1.535,1.798,9.173,1.091
45,169.200,1.056,0.585,0.708,0.862,1.381,1.562,1.697,1.882,2.860,0.947
50,194.600,0.952,0.598,0.703,0.798,1.194,1.392,1.487,1.682,4.975,1.050
55,175.000,1.000,0.592,0.703,0.777,1.374,1.598,1.709,1.917,2.151,1.000
