Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,416.800,2.389,0.326,0.918,1.682,3.009,5.077,6.196,12.260,23.511,0.419
5,534.400,1.864,0.294,0.715,1.509,2.470,3.199,5.514,7.343,15.261,0.537
10,439.200,2.267,0.308,0.789,1.604,2.961,5.127,5.850,11.526,25.019,0.441
15,551.200,1.809,0.279,0.694,1.494,2.442,3.125,5.327,6.580,17.335,0.553
20,498.800,2.000,0.264,0.724,1.551,2.633,4.115,5.560,7.464,21.609,0.500
25,471.400,2.115,0.272,0.730,1.596,2.726,4.523,5.765,8.903,22.596,0.473
30,467.800,2.133,0.282,0.734,1.546,2.791,4.954,5.708,8.979,13.141,0.469
35,526.600,1.895,0.261,0.704,1.483,2.587,3.507,5.383,6.300,14.876,0.528
40,538.200,1.853,0.266,0.687,1.456,2.563,3.344,5.414,6.102,12.545,0.540
45,532.800,1.872,0.244,0.683,1.442,2.471,4.043,5.387,6.824,13.022,0.534
50,512.200,1.947,0.245,0.706,1.515,2.586,3.665,5.629,7.509,16.810,0.514
55,446.200,2.233,0.250,0.774,1.621,2.865,5.142,5.912,11.330,14.484,0.448
