Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,306,306.000,748,1456,2468,3254,3916,5897,8747,11000,34074
1,294,294.000,452,1558,2108,3382,4894,6709,7702,14735,15997
2,303,303.000,389,1342,2088,3289,4535,6390,9207,13477,18724
3,560,560.000,352,769,1327,1779,2492,3126,3868,6579,15551
4,353,353.000,339,1296,1778,2827,4026,5980,7149,11992,15204
5,396,396.000,335,1025,1995,2509,3341,5063,6010,11094,12833
6,425,425.000,357,808,1598,2345,3081,5615,6441,11188,13276
7,314,314.000,606,1303,2131,3175,4645,6105,6877,11718,14270
8,385,385.000,345,1098,1641,2596,3437,5605,6184,12397,13068
9,299,299.000,625,1388,1815,3327,4968,6198,7201,13476,13896
10,306,306.000,566,1279,1834,3265,4680,6214,8817,13083,13255
11,358,358.000,367,974,1942,2776,3575,6065,7747,13221,16900
12,433,433.000,305,833,1574,2308,2955,4772,6150,11598,17257
13,388,388.000,327,1143,1617,2561,3322,5348,6279,11708,14526
14,516,516.000,310,774,1432,1929,2616,3695,5397,6483,11587
15,458,458.000,330,757,1534,2175,2786,4994,6026,11066,12845
16,582,582.000,308,715,1293,1713,2471,3099,3546,6052,9711
17,360,360.000,323,1173,1694,2769,3875,5981,6841,12939,21375
18,315,315.000,312,1300,1843,3184,4988,6589,7518,13114,13193
19,278,278.000,613,1479,1782,3573,5021,7061,11422,13365,13724
20,430,430.000,305,780,1871,2310,2993,5106,5890,9080,13203
21,547,547.000,317,726,1436,1827,2511,3199,5526,6788,13201
22,308,308.000,309,1412,1894,3243,4914,6396,7082,12113,12486
23,318,318.000,544,1295,2121,3136,4702,5778,6207,11486,13167
24,302,302.000,523,1288,3065,3295,4896,6049,7354,10877,12143
25,367,367.000,310,1147,1892,2755,3845,5700,6356,13047,16548
26,448,448.000,294,783,1763,2203,2982,4710,5609,6892,11815
27,470,470.000,304,747,1584,2124,2757,4985,5860,9174,13224
28,425,425.000,310,737,1616,2340,2840,5436,6282,11342,18945
29,386,386.000,323,1105,1682,2591,3531,5537,6588,12495,14570
30,349,349.000,376,1295,1920,2854,3842,5995,6806,11573,12789
31,310,310.000,441,1233,2077,3222,4523,6014,10513,11151,14251
32,497,497.000,298,771,1368,2013,2791,3903,5870,7151,12639
33,404,404.000,270,800,1592,2460,3308,5710,6777,7849,13267
34,439,439.000,310,742,1512,2271,2978,4880,5934,11237,12388
35,393,393.000,295,801,1728,2536,3184,5424,6311,12931,14765
36,478,478.000,308,759,1668,2092,2740,4099,5755,7458,13727
37,557,557.000,287,746,1594,1789,2563,3192,3760,6015,6292
38,414,414.000,307,799,1565,2406,3066,5713,6433,11437,13142
39,366,366.000,299,1261,1602,2731,3779,5809,6667,12924,13619
40,357,357.000,247,1202,1788,2790,3977,5727,6853,11627,16005
41,414,414.000,314,807,1796,2423,3058,5482,6241,12459,13615
42,493,493.000,271,725,1666,2012,2621,4182,5812,7385,7808
43,547,547.000,293,681,1526,1828,2629,3255,5290,6282,9440
44,462,462.000,302,691,1557,2153,2850,5383,5701,8013,11485
45,485,485.000,280,696,1660,2058,2644,4740,5541,7265,21551
46,463,463.000,278,784,1824,2153,2907,3707,5591,12129,16772
47,514,514.000,296,730,1477,1941,2677,3403,5517,6812,11563
48,336,336.000,338,1275,1685,2968,4284,5835,7180,12295,12906
49,526,526.000,292,730,1678,1895,2696,3334,5484,5843,7274
50,426,426.000,309,759,1599,2345,2983,5313,6011,12308,18840
51,392,392.000,298,1033,1599,2544,3395,5686,6500,11269,13464
52,383,383.000,328,1002,1639,2601,3712,5388,6006,10637,11913
53,561,561.000,294,746,1560,1775,2571,3111,3799,6103,6373
54,417,417.000,250,825,1713,2392,3046,5179,6199,12316,17502
55,404,404.000,277,780,1683,2479,3122,5414,6612,11926,13418
56,442,442.000,302,761,1638,2248,2818,4989,6003,11730,13575
57,541,541.000,303,727,1512,1842,2583,3330,5416,5949,13661
58,285,285.000,627,1432,1999,3502,5266,6746,7653,12933,13771
59,460,460.000,299,723,1654,2157,2774,5318,5814,8443,15356
