Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,225,225.000,1329,1790,3335,4433,5687,8180,11919,19196,21670
1,362,362.000,745,1193,2122,2739,3431,5028,6937,12416,17154
2,319,319.000,593,1247,2329,3129,3924,5940,8424,13932,20222
3,421,421.000,405,996,1667,2365,2989,5117,6045,9025,17498
4,363,363.000,399,1262,1796,2746,3409,5712,6545,13451,14421
5,528,528.000,328,747,1413,1886,2547,3450,5582,6587,15159
6,353,353.000,363,1256,1616,2823,4274,6385,7357,13587,14411
7,451,451.000,340,804,1598,2213,2755,5022,6068,11580,12599
8,340,340.000,356,1268,2059,2937,3900,6103,7395,13106,17453
9,303,303.000,362,1441,1810,3296,5269,6841,7511,13288,14072
10,394,394.000,324,1011,1697,2516,3298,5586,6217,12496,13537
11,376,376.000,343,1064,1779,2651,3499,5580,6691,13653,14301
12,418,418.000,352,847,1676,2378,3083,5402,6390,11044,14985
13,349,349.000,398,1293,1677,2872,4281,6031,7107,12032,14101
14,439,439.000,321,746,1725,2256,2753,5322,6121,12397,14622
15,375,375.000,341,984,1819,2662,3755,5762,6747,11823,13467
16,475,475.000,347,770,1596,2087,2608,4422,6166,8839,15077
17,432,432.000,268,799,1599,2306,3043,4739,5958,11449,13220
18,400,400.000,350,840,1574,2491,3369,5724,6277,12190,14363
19,299,299.000,603,1393,1869,3347,4857,6769,9335,13307,17150
20,290,290.000,614,1355,1753,3424,5041,6416,8276,13450,14018
21,279,279.000,506,1373,2498,3584,5057,7500,8957,14409,14750
22,353,353.000,274,1011,1758,2837,3304,6211,8257,13643,16268
23,266,266.000,621,1529,1864,3733,5851,7211,7821,13405,14762
24,402,402.000,353,802,1778,2484,3116,5807,6409,8130,14116
25,302,302.000,603,1329,2048,3314,5012,6278,7136,12150,13800
26,452,452.000,292,764,1649,2202,2780,5006,5959,12881,14433
27,404,404.000,322,779,1758,2469,3119,5643,6144,12376,14693
28,294,294.000,623,1387,1893,3398,5072,6275,7133,12250,13603
29,215,215.000,346,1384,3099,4636,5495,8228,13812,35973,46404
30,277,277.000,429,1389,2422,3596,5253,6599,11318,14195,17878
31,388,388.000,310,847,1714,2579,3190,5942,7384,12303,13783
32,285,285.000,537,1383,1906,3496,5304,6866,8736,14100,17118
33,473,473.000,326,752,1739,2109,2717,4774,5745,7343,14095
34,383,383.000,297,856,1656,2614,3361,5976,7108,13292,15640
35,372,372.000,344,804,1769,2677,3161,6400,7431,13644,15034
36,394,394.000,339,1012,1603,2524,3599,5746,6118,11499,19150
37,302,302.000,349,1420,2094,3308,4980,6278,7035,13276,15348
38,316,316.000,312,1388,1931,3170,4582,6063,7195,13311,14198
39,272,272.000,605,1488,3043,3655,5502,6551,8182,13001,15403
40,386,386.000,305,869,1788,2590,3275,5673,6764,13603,16591
41,416,416.000,300,819,1596,2394,3161,5431,6157,11406,13466
42,278,278.000,606,1430,1865,3588,5363,6940,9343,13426,14152
43,380,380.000,265,798,1721,2639,3537,6015,7019,12869,15271
44,323,323.000,309,1386,1813,3082,4619,6346,7614,15086,20257
45,450,450.000,293,768,1570,2230,2799,5007,6207,9850,13661
46,333,333.000,434,1072,2093,2972,4168,6176,7661,13107,15364
47,425,425.000,303,979,1715,2361,3346,4778,5466,9156,14976
48,273,273.000,519,1370,3488,3636,5137,6007,11191,12798,14112
49,354,354.000,304,1248,1803,2825,3992,5996,6922,11585,14277
50,506,506.000,289,721,1397,1967,2595,3599,5693,7890,15030
51,437,437.000,276,823,1938,2277,3110,4792,6048,7052,11466
52,390,390.000,325,918,1820,2560,3474,5446,6475,11013,12067
53,362,362.000,262,1261,1787,2751,3857,5791,6498,12649,14830
54,388,388.000,287,1008,2008,2569,3491,5192,6523,9264,13973
55,344,344.000,301,1227,1798,2902,4446,6216,6853,12566,15470
56,256,256.000,368,1644,2291,3894,5730,7763,8704,15763,16727
57,329,329.000,343,1412,1980,3038,4072,6414,7587,13136,16075
58,541,541.000,298,731,1515,1847,2612,3310,4814,6805,8300
59,371,371.000,335,809,1789,2659,3270,5932,7175,12802,15368
