Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,146.800,4.145,1.021,2.726,3.740,5.325,6.612,7.418,9.115,13.565,0.241
5,224.600,2.900,1.070,1.998,2.535,3.115,4.808,5.954,7.413,12.328,0.345
10,190.400,3.372,1.145,2.160,2.960,4.310,5.613,6.098,7.169,12.446,0.297
15,224.800,2.920,1.315,2.000,2.568,3.178,4.925,5.980,7.302,18.164,0.342
20,220.800,2.917,0.996,2.029,2.581,3.168,5.010,5.733,6.635,15.881,0.343
25,199.400,3.217,1.055,2.156,2.817,3.996,5.370,5.981,7.221,14.736,0.311
30,184.200,3.511,1.420,2.286,3.015,4.634,5.809,6.438,7.863,9.917,0.285
35,210.800,2.980,0.893,2.006,2.609,3.429,5.154,5.822,6.793,7.620,0.336
40,200.000,3.280,1.086,2.105,2.813,4.240,5.597,6.194,7.292,8.872,0.305
45,230.600,2.819,1.076,1.927,2.443,3.028,4.714,6.152,7.616,9.537,0.355
50,229.200,2.830,1.259,1.939,2.516,3.092,4.506,5.629,7.306,24.072,0.353
55,202.200,3.116,1.038,1.996,2.611,3.532,5.742,6.434,7.676,9.602,0.321
